,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
1906,6.769420,9.594604,9.108823,9.210540,9.185430,8.936010,8.770980,7.349747,5.847924,5.928514,7.349747,6.680804,2.752488,6.011861,6.992978,6.513926,1.971145,6.034875
1907,6.861097,9.736502,9.240749,9.381892,9.353012,9.124165,8.995056,7.495743,6.359037,5.996431,7.495743,6.767337,3.089394,6.038930,7.107260,6.579768,2.237252,6.052276
1908,6.960516,9.921391,9.496379,9.679877,9.645599,9.423664,9.312274,7.664628,7.068605,6.016982,7.664628,6.857847,3.461189,6.051067,7.234345,6.647569,2.517340,6.060794
1909,7.037884,9.989440,9.520218,9.710067,9.678813,9.470297,9.375581,7.767295,7.217083,6.159009,7.767295,6.936429,3.728459,6.105563,7.324166,6.710703,2.752878,6.097240
1910,7.117089,10.179583,9.734645,9.895886,9.875399,9.673911,9.591258,7.892400,7.655874,6.193542,7.892400,7.010655,3.973570,6.128910,7.422136,6.768464,2.945763,6.114792
1911,7.196374,10.302053,9.887772,10.058471,10.039055,9.848731,9.756066,8.010696,8.021786,6.265326,8.010696,7.086965,4.245505,6.163233,7.518039,6.828756,3.167972,6.139473
1912,7.262905,10.392249,10.035542,10.251570,10.226146,10.049868,9.940595,8.116461,8.299718,6.292326,8.116461,7.149010,4.401852,6.181558,7.600487,6.877096,3.291389,6.153706
1913,7.367147,10.654056,10.421058,10.646472,10.630422,10.472891,10.328366,8.301152,9.229944,6.273938,8.301152,7.241322,4.825427,6.181491,7.735909,6.945705,3.597815,6.155501
1914,7.049961,10.082277,9.777008,9.748597,9.727462,9.488498,9.218889,7.745802,4.203982,6.272716,7.745802,6.957496,2.249715,6.169190,7.325373,6.735204,1.684258,6.145036
1915,6.954919,9.830297,9.530114,9.436070,9.420403,9.167248,8.914387,7.581374,3.863037,6.248362,7.581374,6.871666,2.056717,6.161958,7.202863,6.671554,1.539720,6.140245
1916,6.761485,8.953483,8.594063,8.367748,8.347159,8.027509,7.750561,7.187363,1.356264,6.624164,7.187363,6.716115,1.134832,6.244868,6.936031,6.562004,0.900712,6.187977
1917,6.682624,8.814343,8.503658,8.247815,8.235688,7.894688,7.663945,7.060106,1.423225,6.456267,7.060106,6.641228,0.987278,6.222351,6.836705,6.506531,0.778205,6.176358
1918,6.550957,8.025001,7.759690,7.154504,7.146653,6.815190,6.639461,6.755102,-0.309907,6.870742,6.755102,6.545791,0.560936,6.336480,6.643469,6.445229,0.531269,6.246988
1919,6.459819,7.690198,7.434548,6.731084,6.723737,6.365013,6.270929,6.571557,-0.835543,6.872184,6.571557,6.469792,0.282837,6.368028,6.517282,6.394147,0.342233,6.271012
1920,6.392562,7.487181,7.226655,6.512768,6.505095,6.101395,6.072300,6.449536,-1.027354,6.826771,6.449536,6.409731,0.108403,6.369927,6.428307,6.351712,0.208596,6.275118
1921,6.318561,7.209143,6.961567,6.173019,6.165913,5.759537,5.743962,6.302915,-1.596409,6.861869,6.302915,6.347497,-0.127329,6.392079,6.326692,6.309269,0.049763,6.291845
1922,6.256588,6.999837,6.751852,5.966652,5.959346,5.534258,5.527752,6.188018,-1.882186,6.848285,6.188018,6.293012,-0.299301,6.398007,6.244015,6.270957,-0.076801,6.297898
1923,6.185116,6.762676,6.528140,5.673586,5.666863,5.252200,5.246050,6.050807,-2.422860,6.855564,6.050807,6.231472,-0.543921,6.412136,6.147162,6.228493,-0.244861,6.309824
1924,6.205213,7.193764,6.969545,6.189218,6.182611,5.786357,5.772253,6.139810,-1.159223,6.507367,6.139810,6.231972,-0.290668,6.324135,6.188963,6.223784,-0.109821,6.258606
1925,6.199704,7.272056,7.063368,6.272126,6.263959,5.912754,5.841020,6.146763,-1.036849,6.452507,6.146763,6.221930,-0.254907,6.297096,6.186852,6.214391,-0.093393,6.241931
1926,6.398161,8.484068,8.292268,7.878102,7.871286,7.575180,7.351824,6.617526,2.730534,5.883228,6.617526,6.363404,0.944968,6.109283,6.481994,6.302351,0.668016,6.122707
1927,6.574249,9.071725,8.778294,8.511264,8.498123,8.244985,8.031060,6.961102,4.432046,5.891143,6.961102,6.513397,1.854510,6.065692,6.722326,6.405017,1.314374,6.087709
1928,6.731537,9.451066,9.087460,9.160674,9.137971,8.872705,8.663771,7.262258,5.729015,5.860744,7.262258,6.648604,2.508455,6.034950,6.934976,6.499035,1.782011,6.063094
1929,6.841686,9.680389,9.272756,9.381244,9.356934,9.101264,8.920741,7.445370,6.125363,5.969999,7.445370,6.751512,2.880723,6.057653,7.075312,6.574685,2.078479,6.074057
1930,6.929824,9.824208,9.359827,9.458453,9.434486,9.199939,9.042164,7.574324,6.321038,6.106483,7.574324,6.838409,3.169108,6.102494,7.181836,6.641811,2.325538,6.101785
1931,7.027041,9.919474,9.442289,9.652363,9.624518,9.430655,9.306293,7.731358,6.940224,6.156422,7.731358,6.929207,3.534817,6.127055,7.303544,6.711039,2.610976,6.118533
1932,7.229032,10.185552,9.811251,10.184390,10.154201,9.998327,9.900087,8.067006,8.936623,6.233925,8.067006,7.115039,4.641020,6.163073,7.559290,6.851594,3.450155,6.143898
1933,7.346630,10.302779,9.887644,10.268779,10.241064,10.097267,10.013317,8.220584,9.098954,6.427852,8.220584,7.234325,5.005726,6.248066,7.694579,6.948973,3.784298,6.203367
1934,7.410538,10.521150,10.114964,10.378142,10.359451,10.207049,10.131529,8.308526,9.008876,6.485524,8.308526,7.297164,4.997928,6.285802,7.769133,7.000716,3.797349,6.232299
1935,7.517688,10.668107,10.296604,10.582109,10.564639,10.425392,10.342204,8.462770,9.642883,6.583335,8.462770,7.401159,5.446846,6.339548,7.896577,7.084672,4.165674,6.272766
1936,7.571910,10.774250,10.450260,10.713740,10.690652,10.546876,10.447586,8.538445,9.576173,6.629305,8.538445,7.454034,5.439363,6.369624,7.960093,7.128273,4.172376,6.296453
1937,7.638140,10.976938,10.760405,10.987263,10.972340,10.824006,10.689702,8.652795,9.989111,6.615888,8.652795,7.513038,5.589433,6.373282,8.044925,7.173242,4.274782,6.301559
1938,7.238807,10.200117,9.914021,9.854923,9.835180,9.573411,9.320704,7.968573,4.115362,6.616441,7.968573,7.153247,2.481535,6.337921,7.533732,6.901750,1.923508,6.269768
1939,7.111105,9.850754,9.576866,9.435530,9.421236,9.129237,8.898537,7.746291,3.656014,6.594045,7.746291,7.038600,2.245463,6.330910,7.368856,6.816533,1.752490,6.264210
1940,6.884484,8.875557,8.562163,8.269757,8.251680,7.876783,7.635543,7.294258,0.941908,6.952974,7.294258,6.853522,1.216384,6.412786,7.059199,6.684809,1.033276,6.310419
1941,6.773246,8.575586,8.318376,7.962902,7.953007,7.538374,7.347455,7.098921,0.705930,6.850386,7.098921,6.753020,0.982486,6.407119,6.914440,6.611880,0.859381,6.309321
1942,6.579584,7.659058,7.458691,6.710311,6.704376,6.310522,6.178104,6.670406,-1.744130,7.162708,6.670406,6.603564,0.236808,6.536722,6.634757,6.516529,0.418859,6.398301
1943,6.421345,7.202684,7.025856,6.147294,6.142159,5.736086,5.671012,6.370862,-2.799206,7.070713,6.370862,6.464353,-0.373936,6.557843,6.420724,6.422055,-0.005326,6.423387
1944,6.298888,6.910314,6.739667,5.847939,5.842970,5.401047,5.381996,6.164594,-3.238495,6.947192,6.164594,6.349953,-0.767041,6.535312,6.263452,6.339386,-0.314223,6.415319
1945,6.167002,6.608879,6.451914,5.497874,5.493289,5.056637,5.046782,5.943542,-4.027519,6.840302,5.943542,6.226908,-1.272650,6.510274,6.094671,6.249667,-0.696117,6.404663
1946,6.058646,6.372636,6.219213,5.274994,5.270560,4.815479,4.811454,5.773699,-4.412275,6.735944,5.773699,6.123305,-1.603085,6.472912,5.960156,6.171206,-0.967750,6.382257
1947,5.931060,6.125091,5.983889,4.988329,4.984192,4.542190,4.538483,5.575434,-5.155231,6.612385,5.575434,6.001025,-2.115837,6.426616,5.802416,6.078082,-1.370481,6.353748
1948,5.913268,6.345957,6.210614,5.268214,5.264313,4.827026,4.818529,5.604573,-4.087791,6.390618,5.604573,5.968398,-1.892055,6.332223,5.798613,6.044303,-1.277698,6.289992
1949,5.854204,6.317536,6.192742,5.230615,5.225730,4.820076,4.777258,5.536662,-4.281584,6.296067,5.536662,5.906495,-2.085147,6.276328,5.733906,5.991687,-1.453390,6.249468
1950,6.089516,7.366148,7.235617,6.616475,6.611765,6.191713,6.039806,6.036713,0.016758,6.033620,6.036713,6.094857,-0.315020,6.153001,6.067723,6.114423,-0.253013,6.161122
1951,6.302191,8.063133,7.844892,7.411049,7.401350,6.997750,6.838947,6.435883,2.231095,6.032819,6.435883,6.280402,0.860640,6.124920,6.352960,6.244170,0.602186,6.135381
1952,6.512197,8.603344,8.316530,8.220711,8.202819,7.792444,7.627902,6.822866,4.149658,6.017831,6.822866,6.464809,1.845651,6.106752,6.631903,6.375391,1.322224,6.118879
1953,6.677208,8.944558,8.613216,8.671812,8.652035,8.263746,8.117105,7.104773,5.145535,6.092441,7.104773,6.615770,2.485527,6.126768,6.843972,6.486621,1.816358,6.129271
1954,6.799587,9.218562,8.824579,8.905150,8.884789,8.537611,8.403817,7.298504,5.587542,6.193190,7.298504,6.731632,2.865632,6.164760,6.996172,6.574919,2.129505,6.153666
1955,6.932718,9.459083,9.049012,9.221661,9.197740,8.890377,8.783580,7.517174,6.473559,6.250768,7.517174,6.854861,3.385580,6.192549,7.163941,6.668464,2.532758,6.172987
1956,7.069418,9.667697,9.316671,9.565430,9.537134,9.257051,9.165026,7.739896,7.380925,6.314766,7.739896,6.981706,3.926763,6.223515,7.335528,6.765292,2.953320,6.195057
1957,7.206940,9.856129,9.461464,9.842201,9.815880,9.573063,9.493311,7.953200,8.197991,6.413089,7.953200,7.111986,4.477771,6.270772,7.504552,6.866811,3.394687,6.229070
1958,7.331459,10.120270,9.742818,10.137209,10.119793,9.896381,9.826174,8.151008,8.882337,6.475842,8.151008,7.228426,4.891868,6.305843,7.658964,6.957168,3.721180,6.255371
1959,7.461639,10.367098,10.016657,10.403936,10.387464,10.186736,10.108252,8.345864,9.563811,6.583476,8.345864,7.353231,5.386644,6.360597,7.816459,7.056131,4.126015,6.295802
1960,7.571669,10.546741,10.247076,10.659903,10.638520,10.456879,10.364977,8.512092,10.027567,6.659208,8.512092,7.458022,5.704487,6.403953,7.949922,7.139379,4.386548,6.328837
1961,7.689034,10.869891,10.671710,11.012276,10.998595,10.835911,10.712918,8.703356,10.752293,6.693793,8.703356,7.566166,6.084608,6.428976,8.096854,7.222953,4.675865,6.349052
1962,7.290557,10.198778,9.939623,9.947214,9.929399,9.664851,9.435961,8.033709,4.709949,6.631458,8.033709,7.203645,2.788061,6.373580,7.591008,6.947185,2.162504,6.303362
1963,7.136323,9.853372,9.589990,9.459616,9.445826,9.126832,8.905040,7.766332,3.754750,6.627624,7.766332,7.065386,2.311284,6.364440,7.392494,6.843557,1.810054,6.294619
1964,6.894432,8.832749,8.528468,8.253286,8.235731,7.825903,7.591600,7.288065,0.861506,6.984530,7.288065,6.866724,1.195869,6.445382,7.063350,6.701383,1.027348,6.339417
1965,6.777286,8.510764,8.261832,7.921370,7.911732,7.472533,7.287889,7.083437,0.599675,6.878986,7.083437,6.760711,0.946584,6.437985,6.911317,6.624107,0.842411,6.336898
1966,6.581647,7.617075,7.421588,6.704310,6.698589,6.293354,6.163990,6.658962,-1.793158,7.153934,6.658962,6.607253,0.187329,6.555543,6.631384,6.524805,0.386108,6.418226
1967,6.430560,7.192585,7.015811,6.184779,6.179601,5.769125,5.704106,6.379166,-2.700474,7.054227,6.379166,6.472844,-0.374745,6.566523,6.429128,6.432196,-0.012272,6.435264
1968,6.316537,6.922246,6.749633,5.908098,5.903119,5.460300,5.441040,6.189722,-3.063071,6.938403,6.189722,6.365857,-0.720620,6.541992,6.283661,6.354111,-0.288232,6.424561
1969,6.192856,6.635437,6.476043,5.569340,5.564663,5.128238,5.118216,5.981875,-3.813092,6.845534,5.981875,6.250792,-1.187280,6.519709,6.125297,6.270065,-0.639155,6.414832
1970,6.094678,6.418544,6.261032,5.365250,5.360714,4.906920,4.902783,5.828124,-4.129866,6.753465,5.828124,6.157009,-1.467837,6.485894,6.003529,6.198847,-0.871716,6.394164
1971,5.977361,6.179508,6.032598,5.080518,5.076205,4.634779,4.630925,5.642356,-4.836673,6.653787,5.642356,6.045593,-1.928283,6.448830,5.857416,6.114441,-1.229097,6.371466
1972,5.972423,6.439839,6.297823,5.401446,5.397365,4.961197,4.952273,5.692016,-3.662817,6.431759,5.692016,6.024897,-1.648249,6.357777,5.869552,6.089989,-1.091486,6.310426
1973,5.915134,6.408324,6.278880,5.353306,5.348223,4.941470,4.897000,5.622561,-3.938274,6.348121,5.622561,5.965610,-1.862043,6.308660,5.805520,6.040406,-1.274935,6.275291
1974,6.142856,7.466867,7.333001,6.741722,6.736888,6.316716,6.161129,6.112612,0.256590,6.064096,6.112612,6.145993,-0.176540,6.179373,6.130415,6.157074,-0.140993,6.183733
1975,6.356251,8.184060,7.960215,7.550656,7.540712,7.146781,6.983868,6.516969,2.519054,6.050071,6.516969,6.331084,1.002908,6.145198,6.417830,6.285876,0.711933,6.153921
1976,6.571103,8.753551,8.457777,8.406972,8.388494,7.997790,7.828062,6.919437,4.541584,6.010812,6.919437,6.517974,2.006637,6.116510,6.705324,6.417709,1.437585,6.130094
1977,6.742781,9.127923,8.785008,8.889187,8.868737,8.516104,8.364298,7.218416,5.628830,6.072534,7.218416,6.673609,2.676215,6.128802,6.927852,6.531272,1.948093,6.134691
1978,6.877362,9.419686,9.013258,9.164021,9.142985,8.842392,8.704314,7.436956,6.212597,6.169597,7.436956,6.799695,3.123854,6.162435,7.097083,6.626252,2.308020,6.155420
1979,7.028587,9.675664,9.255812,9.527679,9.503184,9.253204,9.143779,7.688011,7.270410,6.232243,7.688011,6.939149,3.739975,6.190287,7.288618,6.731409,2.782818,6.174200
1980,7.188025,9.938158,9.578722,9.947982,9.918996,9.707240,9.612942,7.952881,8.402924,6.292820,7.952881,7.085875,4.388625,6.218869,7.490478,6.842364,3.280637,6.194249
1981,7.338546,10.094081,9.698659,10.175520,10.149150,9.973054,9.893071,8.173315,9.138793,6.453560,8.173315,7.232131,5.001459,6.290947,7.671350,6.958197,3.789701,6.245044
1982,7.491623,10.392661,10.021629,10.508620,10.491462,10.342407,10.273330,8.409970,10.056139,6.546610,8.409970,7.376842,5.575561,6.343715,7.858969,7.071798,4.248183,6.284628
1983,7.643449,10.643582,10.301684,10.787395,10.771342,10.648602,10.571962,8.629986,10.807790,6.688010,8.629986,7.524030,6.155038,6.418075,8.040143,7.190084,4.730880,6.340026
1984,7.780722,10.815650,10.527769,11.064366,11.043803,10.941599,10.853225,8.828474,11.412780,6.803724,8.828474,7.656778,6.604423,6.485082,8.203570,7.297467,5.107370,6.391365
1985,7.891259,11.151626,10.958060,11.400670,11.387308,11.298339,11.178134,9.006075,11.908017,6.834016,9.006075,7.758926,6.837327,6.511776,8.340929,7.377350,5.282692,6.413770
1986,7.455271,10.681140,10.410713,10.508092,10.489476,10.339618,10.100418,8.322328,5.729695,6.544237,8.322328,7.348546,3.137901,6.374765,7.802977,7.057891,2.400956,6.312805
1987,7.289204,10.424416,10.138036,10.089882,10.074802,9.875831,9.634511,8.056709,4.796333,6.478908,8.056709,7.194007,2.622513,6.331306,7.596602,6.937893,2.002398,6.279184
1988,7.037975,9.490579,9.129284,8.986070,8.965338,8.676458,8.398115,7.585943,1.947820,6.773771,7.585943,6.980875,1.451126,6.375807,7.263240,6.780530,1.157677,6.297819
1989,6.925281,9.225125,8.921364,8.716610,8.704769,8.380251,8.154384,7.401271,1.813434,6.648158,7.401271,6.876246,1.264215,6.351221,7.121258,6.701308,1.011204,6.281358
1990,6.769288,8.369578,8.110738,7.540700,7.533194,7.206505,7.035265,7.052937,-0.048582,7.070609,7.052937,6.759587,0.806439,6.466238,6.896484,6.623920,0.749296,6.351357
1991,6.657146,7.965688,7.721343,7.034341,7.027164,6.674672,6.584734,6.830228,-0.713190,7.075721,6.830228,6.665481,0.478610,6.500734,6.742363,6.559755,0.530498,6.377148
1992,6.569078,7.698293,7.457316,6.733267,6.726326,6.336101,6.309157,6.669355,-1.058157,7.029554,6.669355,6.587338,0.240942,6.505321,6.625613,6.504466,0.355894,6.383319
1993,6.480735,7.406260,7.178838,6.377899,6.371208,5.983660,5.969357,6.500777,-1.651464,7.032197,6.500777,6.511001,-0.031772,6.521225,6.506230,6.451599,0.169773,6.396968
1994,6.408964,7.200572,6.972510,6.175833,6.169288,5.763216,5.757225,6.374801,-1.912254,6.992378,6.374801,6.445954,-0.220315,6.517106,6.412749,6.404638,0.025117,6.396526
1995,6.325932,6.948642,6.733514,5.866031,5.859692,5.462052,5.456398,6.220921,-2.503796,6.985444,6.220921,6.372954,-0.497906,6.524988,6.302005,6.353277,-0.167913,6.404548
1996,6.269245,6.837253,6.621751,5.773298,5.767087,5.360051,5.346500,6.130487,-2.561051,6.914474,6.130487,6.318917,-0.615544,6.507347,6.230983,6.312972,-0.267832,6.394960
1997,6.185501,6.624396,6.425263,5.520284,5.512506,5.136412,5.068100,5.979601,-3.221583,6.891101,5.979601,6.243993,-0.934463,6.508386,6.120610,6.259661,-0.491458,6.398712
1998,6.194381,6.822702,6.598083,6.016082,6.007959,5.594906,5.333932,6.033106,-2.192408,6.732279,6.033106,6.241357,-0.653015,6.449607,6.144173,6.251762,-0.337368,6.359350
1999,6.289499,7.603855,7.378189,6.967866,6.956746,6.557357,6.278022,6.287501,-0.029694,6.296980,6.287501,6.300567,-0.040930,6.313632,6.294469,6.283819,0.033366,6.273168
2000,6.372534,8.090825,7.764325,7.552568,7.537758,7.141734,6.860522,6.488225,1.116489,6.115928,6.488225,6.359998,0.384541,6.231772,6.419837,6.318473,0.303984,6.217109
2001,6.518003,8.800940,8.416650,8.384127,8.365763,8.050337,7.818635,6.820436,3.201200,5.822238,6.820436,6.468702,1.128006,6.116967,6.632844,6.386756,0.789200,6.140668
2002,6.633616,9.148429,8.708013,8.758603,8.742197,8.489621,8.287787,7.053092,4.128506,5.818398,7.053092,6.565676,1.629797,6.078260,6.793137,6.451307,1.142996,6.109476
2003,6.707743,9.463206,8.998856,9.033926,9.013761,8.788912,8.617485,7.203077,4.493191,5.788669,7.203077,6.627671,1.827910,6.052265,6.896194,6.492370,1.282839,6.088546
2004,6.759520,9.667731,9.189659,9.215113,9.196412,8.988804,8.833776,7.306105,4.680733,5.778433,7.306105,6.671597,1.944109,6.037089,6.967701,6.521600,1.366837,6.075499
2005,6.793734,9.775202,9.288856,9.290837,9.272712,9.063251,8.923066,7.368253,4.686504,5.813439,7.368253,6.702628,2.006320,6.037003,7.013253,6.542856,1.417866,6.072459
2006,6.830012,9.877804,9.392079,9.383213,9.368112,9.171005,9.048257,7.435537,4.862743,5.822816,7.435537,6.734751,2.113038,6.033966,7.061784,6.565130,1.497533,6.068476
2007,6.760951,9.580018,9.011887,8.995436,8.979797,8.766299,8.602398,7.287695,3.383900,5.972991,7.287695,6.681371,1.560609,6.075048,6.964322,6.528526,1.121690,6.092731
2008,6.759415,9.593406,9.042420,9.010992,8.994966,8.803820,8.618446,7.285509,3.538033,5.952573,7.285509,6.679869,1.607560,6.074229,6.962501,6.527315,1.155120,6.092130
2009,6.752004,9.567893,9.106146,9.031466,9.021578,8.843749,8.594111,7.272551,3.440525,5.950992,7.272551,6.673343,1.559969,6.074134,6.952973,6.522325,1.121142,6.091677
2010,6.699950,9.163934,8.889742,8.546033,8.536146,8.358842,8.066228,7.140625,2.409738,6.215023,7.140625,6.639687,1.304154,6.138750,6.873458,6.501655,0.967964,6.129851
2011,6.636020,8.676474,8.435131,7.858396,7.849691,7.660184,7.414708,6.965978,1.323445,6.517247,6.965978,6.601158,1.075965,6.236339,6.771407,6.481293,0.855638,6.191178
2012,6.467771,7.630003,7.365447,6.587009,6.577598,6.323882,6.077714,6.570184,-1.316217,7.062653,6.570184,6.481116,0.238051,6.392048,6.522681,6.405017,0.314478,6.287354
2013,6.355722,7.213146,6.982434,6.095982,6.086201,5.815637,5.640765,6.333500,-2.120376,7.026236,6.333500,6.389713,-0.172061,6.445927,6.363481,6.346856,0.050888,6.330230
2014,6.250756,6.835165,6.615535,5.711518,5.705006,5.382929,5.237956,6.125672,-2.848097,7.013388,6.125672,6.300393,-0.560566,6.475115,6.218857,6.287213,-0.219312,6.355570
2015,6.142149,6.522863,6.325256,5.339237,5.333567,4.982825,4.910155,5.923684,-3.603150,6.937212,5.923684,6.203764,-0.995700,6.483844,6.073060,6.221109,-0.526321,6.369157
2016,6.050967,6.259850,6.070050,5.095335,5.090362,4.699040,4.677869,5.766603,-4.025979,6.855338,5.766603,6.119481,-1.304888,6.472358,5.954805,6.160867,-0.761988,6.366929
2017,5.943211,6.021134,5.849343,4.826175,4.821822,4.433246,4.422461,5.586325,-4.746864,6.750188,5.586325,6.018557,-1.762876,6.450789,5.816848,6.087625,-1.104372,6.358401
2018,5.863418,5.841890,5.673347,4.679816,4.675418,4.265110,4.260683,5.462373,-4.986344,6.664063,5.462373,5.941778,-1.989264,6.421183,5.718056,6.029545,-1.292506,6.341034
2019,5.756628,5.648635,5.494624,4.459868,4.455956,4.054263,4.050217,5.297370,-5.654180,6.544522,5.297370,5.838888,-2.455066,6.380407,5.586179,5.951427,-1.655910,6.316674
2020,5.683141,5.531112,5.380487,4.381852,4.377921,3.963404,3.953951,5.196124,-5.760762,6.438297,5.196124,5.765261,-2.639459,6.334398,5.499664,5.892830,-1.823369,6.285997
2021,5.569517,5.360587,5.223783,4.198999,4.194191,3.810160,3.763260,5.032606,-6.473085,6.301953,5.032606,5.653523,-3.166389,6.274439,5.363762,5.804665,-2.248405,6.245568
2022,5.502491,5.393839,5.267229,4.338338,4.334995,3.980656,3.833673,4.972932,-6.272048,6.112191,4.972932,5.578307,-3.332816,6.183682,5.295799,5.738710,-2.438392,6.181621
2023,5.505299,5.531265,5.401341,4.501183,4.497892,4.149592,3.989361,5.012551,-5.499144,6.035742,5.012551,5.572818,-3.011156,6.133084,5.311360,5.726944,-2.233556,6.142527
2024,5.603342,5.882651,5.685280,4.931788,4.927892,4.554377,4.378238,5.199551,-3.866761,6.020863,5.199551,5.657732,-2.157131,6.115914,5.443914,5.785546,-1.608413,6.127178
2025,5.692538,6.201665,5.938749,5.255158,5.251130,4.896188,4.731260,5.368106,-2.812667,6.004953,5.368106,5.735149,-1.621064,6.102192,5.563863,5.839595,-1.217786,6.115327
2026,5.779492,6.448433,6.094122,5.530414,5.525738,5.177091,5.008960,5.520312,-2.010793,6.031664,5.520312,5.813824,-1.154181,6.107337,5.676852,5.896795,-0.864882,6.116738
2027,5.851712,6.677765,6.297439,5.728373,5.722256,5.400967,5.255549,5.648134,-1.439887,6.040719,5.648134,5.878600,-0.845280,6.109065,5.771049,5.943897,-0.633956,6.116746
2028,5.922273,6.921923,6.506966,5.976976,5.970102,5.666675,5.528438,5.776943,-0.836756,6.025447,5.776943,5.940597,-0.551054,6.104252,5.864225,5.988613,-0.418836,6.113002
2029,5.972126,7.077809,6.645855,6.107955,6.098700,5.821146,5.693161,5.865126,-0.556652,6.037092,5.865126,5.985360,-0.389198,6.105594,5.929251,6.021126,-0.297400,6.113001
2030,6.045254,7.410954,6.922499,6.513387,6.505454,6.238430,6.111679,6.014831,0.277817,5.917982,6.014831,6.044458,-0.084989,6.074086,6.030632,6.061964,-0.089876,6.093295
2031,6.099081,7.633179,7.126225,6.737187,6.730456,6.498372,6.348037,6.119862,0.631372,5.891688,6.119862,6.089917,0.082862,6.059971,6.103891,6.093584,0.028520,6.083277
2032,6.140760,7.790385,7.269615,6.893058,6.886400,6.684966,6.504862,6.198250,0.826743,5.891638,6.198250,6.126126,0.194475,6.054001,6.159784,6.119019,0.109916,6.078255
2033,6.101019,7.168838,6.726408,6.309668,6.302672,6.125256,5.883095,6.073002,-0.501240,6.262909,6.073002,6.108388,-0.093397,6.143773,6.091874,6.111471,-0.051723,6.131067
2034,6.076072,6.937127,6.645651,6.119599,6.112190,5.925316,5.614727,6.001281,-0.933789,6.387835,6.001281,6.094482,-0.225143,6.187682,6.050988,6.104739,-0.129844,6.158489
2035,6.004776,6.517204,6.261346,5.520916,5.514227,5.308954,5.049288,5.826469,-2.134493,6.603650,5.826469,6.045207,-0.600754,6.263944,5.943129,6.075231,-0.362812,6.207333
2036,5.897409,5.896714,5.662030,4.834375,4.828409,4.598035,4.379802,5.584580,-3.589614,6.789357,5.584580,5.963924,-1.130250,6.343268,5.786897,6.023709,-0.705579,6.260522
