,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
3514,8.642041,11.710734,11.383086,11.508801,11.496511,11.640118,11.491541,9.712984,8.034202,7.934426,9.712984,8.542285,5.288345,7.371587,9.088611,8.131674,4.322732,7.174737
3515,8.783189,11.753685,11.453935,11.686127,11.673075,11.840478,11.730845,9.901790,9.033387,8.072735,9.901790,8.681553,6.026540,7.461317,9.250997,8.248550,4.950913,7.246104
3516,8.926138,11.802955,11.527828,11.854089,11.843290,12.029964,11.941493,10.085465,9.909746,8.229438,10.085465,8.824021,6.735135,7.562576,9.412695,8.370072,5.566794,7.327450
3517,9.061239,11.868217,11.609806,12.010099,12.000321,12.194642,12.120690,10.252413,10.623523,8.384137,10.252413,8.959722,7.350592,7.667031,9.562978,8.487823,6.113624,7.412668
3518,9.074936,12.083126,11.811245,12.018334,12.009842,12.214933,12.146763,10.267776,10.151894,8.388789,10.267776,8.973401,6.993321,7.679026,9.577443,8.500643,5.817792,7.423843
3519,8.900045,11.894474,11.565413,11.687651,11.678462,11.917492,11.823330,10.027179,8.010471,8.231029,10.027179,8.802956,5.459789,7.578734,9.374260,8.358084,4.531943,7.341908
3520,8.870547,11.863457,11.541707,11.643789,11.634311,11.892699,11.785396,9.990590,8.186564,8.195785,9.990590,8.773391,5.551955,7.556191,9.341417,8.332409,4.602340,7.323402
3521,8.847821,11.865089,11.596851,11.657487,11.651606,11.944205,11.800583,9.971483,8.228201,8.142382,9.971483,8.748518,5.501500,7.525554,9.319235,8.309063,4.544253,7.298891
3522,8.778390,11.822194,11.646309,11.681644,11.675075,12.003887,11.817939,9.904609,7.813356,7.991280,9.904609,8.674031,5.025244,7.443452,9.248301,8.241348,4.112035,7.234395
3523,8.733462,11.762196,11.581487,11.642883,11.636163,11.952637,11.770265,9.854740,7.608352,7.939215,9.854740,8.628084,4.872202,7.401429,9.200524,8.199676,3.975306,7.198829
3524,8.497135,11.243799,10.996777,11.149726,11.140685,11.523743,11.295292,9.520277,5.144361,7.745262,9.520277,8.400004,3.246783,7.279731,8.922798,8.010663,2.643558,7.098527
3525,8.366792,11.088414,10.814599,11.015000,11.003009,11.357990,11.151225,9.353311,4.696936,7.555397,9.353311,8.269421,2.831594,7.185530,8.775236,7.900000,2.286499,7.024763
3526,8.222814,10.994189,10.664642,10.797078,10.786982,11.122020,10.905275,9.155172,3.796964,7.405069,9.155172,8.128820,2.226738,7.102469,8.607785,7.782848,1.789755,6.957910
3527,8.124582,10.847709,10.480871,10.741954,10.730861,11.014660,10.880034,9.036317,3.591695,7.192601,9.036317,8.028027,1.964224,7.019736,8.498562,7.697177,1.561158,6.895791
3528,8.007946,10.585338,10.127593,10.536230,10.523798,10.781077,10.729514,8.876899,2.888977,7.024284,8.876899,7.913418,1.502457,6.949937,8.363042,7.602122,1.186583,6.841201
3529,7.928962,10.688619,10.192348,10.474756,10.461354,10.675317,10.643468,8.772319,2.687373,6.901171,8.772319,7.834917,1.346312,6.897515,8.272371,7.536494,1.056878,6.800618
3530,7.858140,10.557396,10.014738,10.352286,10.337865,10.528757,10.513632,8.672927,2.415682,6.832222,8.672927,7.766250,1.189894,6.859573,8.189366,7.479596,0.931479,6.769827
3531,7.793174,10.452718,9.861321,10.206105,10.189820,10.370461,10.353986,8.577040,2.138613,6.800094,8.577040,7.704679,1.049915,6.832318,8.111781,7.429051,0.821687,6.746322
3532,7.745389,10.409117,9.806635,10.125405,10.109355,10.288527,10.249896,8.508591,2.056663,6.767286,8.508591,7.658827,1.003659,6.809064,8.055384,7.391109,0.784578,6.726834
3533,7.693620,10.208812,9.601490,9.891540,9.869008,10.070941,9.863177,8.413797,1.696436,6.964416,8.413797,7.615876,0.933930,6.817956,7.988239,7.356912,0.738941,6.725585
3534,7.691919,10.200457,9.752672,9.953091,9.941113,10.135702,9.619663,8.391361,1.949650,7.163058,8.391361,7.621141,1.222548,6.850921,7.980577,7.362024,0.981811,6.743472
3535,7.692313,10.371105,9.956102,10.026822,10.015419,10.222414,9.714156,8.397197,2.257025,7.080237,8.397197,7.619949,1.332059,6.842702,7.982665,7.360481,1.066308,6.738298
3536,7.725500,10.456171,9.995294,10.124583,10.115323,10.264520,9.856189,8.456273,2.869039,7.056357,8.456273,7.648918,1.654623,6.841563,8.025684,7.382432,1.318303,6.739181
3537,7.752666,10.532615,10.008012,10.134555,10.125896,10.250357,9.923844,8.501044,3.196660,7.078244,8.501044,7.673947,1.858272,6.846849,8.059925,7.401512,1.479283,6.743099
3538,7.781127,10.439908,9.866568,10.091181,10.083452,10.220605,9.950504,8.541640,3.467065,7.132777,8.541640,7.702030,2.066192,6.862420,8.093848,7.423732,1.649085,6.753616
3539,7.788279,10.590419,10.005414,10.093718,10.083754,10.255935,10.033965,8.561079,3.555385,7.088193,8.561079,7.706478,2.062912,6.851878,8.105292,7.425979,1.639787,6.746666
3540,7.784016,10.635494,10.037131,10.082615,10.072583,10.253050,10.055210,8.560649,3.527957,7.066087,8.560649,7.701026,2.029166,6.841402,8.102183,7.420397,1.609377,6.738610
3541,7.808102,10.581072,10.017673,10.151577,10.139178,10.346147,10.180321,8.609200,3.937706,7.038078,8.609200,7.720775,2.226661,6.832351,8.135373,7.434078,1.757657,6.732784
3542,7.819477,10.642034,10.082600,10.165665,10.156087,10.390198,10.246003,8.635366,4.066603,7.024730,8.635366,7.729531,2.287092,6.823696,8.152254,7.439160,1.800452,6.726065
3543,7.828436,10.605632,10.059976,10.161689,10.154272,10.407874,10.247236,8.650424,4.132695,7.053613,8.650424,7.738263,2.360756,6.826102,8.163938,7.445004,1.860667,6.726070
3544,7.829141,10.563522,10.024764,10.110668,10.103403,10.395059,10.210155,8.648785,4.091791,7.087415,8.648785,7.740287,2.380846,6.831790,8.164253,7.446157,1.881872,6.728061
3545,7.754445,10.207336,9.676413,9.809463,9.800714,10.210737,9.922434,8.521410,3.104596,7.120385,8.521410,7.674051,1.877701,6.826693,8.069485,7.394400,1.495953,6.719315
3546,7.712716,10.004993,9.651697,9.905269,9.895872,10.388044,10.014329,8.477418,3.089864,6.940508,8.477418,7.628730,1.706234,6.780042,8.024785,7.356065,1.344419,6.687345
3547,7.670713,9.877261,9.502249,9.806345,9.796006,10.291422,9.912737,8.416898,2.830419,6.921059,8.416898,7.588444,1.567596,6.759990,7.975056,7.322892,1.234022,6.670727
3548,7.595798,9.516145,9.067675,9.495259,9.483299,10.017419,9.602347,8.290320,2.071681,6.978292,8.290320,7.521865,1.213383,6.753411,7.880477,7.270450,0.963228,6.660423
3549,7.528693,9.500768,8.968237,9.278797,9.259014,9.803827,9.401748,8.182532,1.620871,6.963316,8.182532,7.460345,0.960103,6.738158,7.797366,7.221639,0.765393,6.645912
3550,7.464494,9.293634,8.660425,9.070024,9.053080,9.540409,9.123815,8.074088,1.172328,7.024360,8.074088,7.403305,0.749124,6.732523,7.716337,7.176673,0.602692,6.637010
3551,7.413039,9.287375,8.522901,8.990952,8.969953,9.363153,9.082732,7.998578,1.002827,6.914423,7.998578,7.353775,0.596433,6.708972,7.654683,7.136875,0.478964,6.619068
3552,7.369463,9.309771,8.387158,8.892879,8.868286,9.181768,9.077975,7.937235,0.874402,6.796496,7.937235,7.311024,0.480005,6.684812,7.603256,7.102271,0.384016,6.601287
3553,7.329947,9.217496,8.168762,8.663581,8.634924,8.935226,8.867971,7.872324,0.669722,6.876678,7.872324,7.275533,0.401432,6.678743,7.554036,7.073846,0.323000,6.593656
3554,7.293947,9.103317,7.910775,8.380142,8.348282,8.655162,8.621958,7.809941,0.479972,6.997925,7.809941,7.244325,0.334328,6.678708,7.508279,7.048995,0.271477,6.589711
3555,7.260167,8.934586,7.588383,8.038464,8.001784,8.319353,8.281917,7.747184,0.279820,7.212450,7.747184,7.216531,0.277684,6.685879,7.464169,7.027022,0.228754,6.589875
3556,7.237250,8.961936,7.625822,8.050124,8.014372,8.286423,8.200999,7.707395,0.260322,7.213791,7.707395,7.196613,0.269381,6.685832,7.434978,7.011276,0.223457,6.587573
3557,7.204245,8.686929,7.315010,7.628141,7.577563,7.837054,7.369748,7.627457,-0.132165,7.885165,7.627457,7.175996,0.231529,6.724536,7.386678,6.995751,0.200485,6.604823
3558,7.203670,9.160743,8.357378,8.454826,8.433225,8.602590,7.679665,7.611276,0.060050,7.542887,7.611276,7.179645,0.379000,6.748014,7.381073,7.000923,0.333797,6.620773
3559,7.225230,9.469924,8.830318,8.942720,8.925314,9.079038,8.297252,7.667833,0.695322,7.038415,7.667833,7.191022,0.526736,6.714210,7.413534,7.010025,0.445758,6.606516
3560,7.241345,9.554793,8.828733,8.974726,8.960040,9.070798,8.428700,7.701002,0.940071,6.973304,7.701002,7.202963,0.643388,6.704924,7.435381,7.019590,0.537136,6.603800
3561,7.269924,9.734422,8.960038,9.089589,9.077091,9.162996,8.682005,7.762148,1.391401,6.842292,7.762148,7.223951,0.814093,6.685754,7.475110,7.035426,0.665079,6.595742
3562,7.287366,9.733452,8.882343,9.008086,8.996388,9.106468,8.706586,7.791886,1.507705,6.877187,7.791886,7.239465,0.910559,6.687044,7.497262,7.047485,0.741370,6.597708
3563,7.311303,9.801118,8.982469,9.135708,9.121978,9.256157,8.946012,7.848243,1.881871,6.750475,7.848243,7.255865,1.015496,6.663487,7.532308,7.058725,0.811850,6.585141
3564,7.331578,9.864622,9.069971,9.219476,9.205948,9.360317,9.097856,7.895312,2.124448,6.692768,7.895312,7.270340,1.104092,6.645368,7.561994,7.068246,0.872269,6.574498
3565,7.350189,9.915807,9.145730,9.297476,9.280566,9.447498,9.221208,7.938049,2.339820,6.654890,7.938049,7.284009,1.192631,6.629969,7.589228,7.077002,0.934035,6.564776
3566,7.362368,9.986308,9.220996,9.342630,9.329763,9.504951,9.308008,7.968351,2.458962,6.628694,7.968351,7.292499,1.240537,6.616646,7.607896,7.081763,0.965725,6.555630
3567,7.364004,9.995695,9.233313,9.323195,9.312622,9.496364,9.272370,7.971990,2.396143,6.671609,7.971990,7.294362,1.248629,6.616734,7.610588,7.082193,0.973646,6.553798
3568,7.370699,9.895412,9.163375,9.335720,9.325875,9.522124,9.271259,7.984026,2.468916,6.696793,7.984026,7.300717,1.310588,6.617408,7.619594,7.086247,1.022961,6.552900
3569,7.295007,9.569031,8.759146,8.820927,8.807561,9.121589,8.682974,7.830381,1.231629,6.977789,7.830381,7.241698,0.850393,6.653016,7.516417,7.041966,0.685377,6.567516
3570,7.261804,9.356105,8.799822,8.991937,8.977041,9.385830,8.798260,7.789050,1.280510,6.779839,7.789050,7.207171,0.738301,6.625293,7.478715,7.013906,0.589760,6.549097
3571,7.232441,9.219488,8.628313,8.872744,8.856581,9.272504,8.676903,7.741237,1.116839,6.805570,7.741237,7.180623,0.669165,6.620009,7.442243,6.992667,0.536627,6.543091
3572,7.173111,8.688111,7.912242,8.231268,8.210449,8.718286,8.002369,7.617998,0.348569,7.233626,7.617998,7.135919,0.437175,6.653840,7.360889,6.958507,0.364902,6.556124
3573,7.135360,8.532989,7.634963,7.961915,7.928704,8.449429,7.773235,7.548462,0.175951,7.323688,7.548462,7.104394,0.347614,6.660326,7.311626,6.933913,0.295672,6.556200
3574,7.090908,8.134394,6.960782,7.323421,7.291880,7.797237,7.028079,7.455246,-0.255292,7.882414,7.455246,7.071616,0.229272,6.687985,7.250643,6.908353,0.204566,6.566063
3575,7.060064,7.826353,6.392465,6.806509,6.767657,7.214705,6.691109,7.398460,-0.345397,8.105810,7.398460,7.046169,0.172022,6.693879,7.210571,6.888055,0.157484,6.565539
3576,7.040505,7.709340,5.987806,6.630880,6.579293,6.933694,6.740829,7.373525,-0.257146,8.006220,7.373525,7.026202,0.141162,6.678879,7.188286,6.871612,0.128705,6.554939
3577,7.018493,7.437911,5.358210,6.073006,6.009910,6.338426,6.205716,7.333415,-0.378044,8.461114,7.333415,7.008145,0.109042,6.682875,7.159938,6.856842,0.101608,6.553745
3578,6.997628,7.063434,4.514050,5.285550,5.209291,5.552527,5.481937,7.292863,-0.493979,9.103790,7.292863,6.991996,0.082070,6.691129,7.132401,6.843601,0.078778,6.554802
3579,6.978526,6.638716,4.249974,4.886786,4.814430,5.093503,5.027384,7.247949,-0.644825,9.468513,7.247949,6.979782,0.077872,6.711615,7.104927,6.834068,0.078654,6.563209
3580,6.984807,8.322418,6.516588,6.912952,6.858811,7.053954,6.938831,7.285440,-0.134467,7.632049,7.285440,6.975172,0.120369,6.664905,7.119964,6.830343,0.112359,6.540722
3581,7.005431,9.022068,7.937608,8.198908,8.155249,8.300855,7.931112,7.348110,0.378011,6.765108,7.348110,6.982843,0.236834,6.617577,7.153301,6.836436,0.205451,6.519571
3582,7.163404,10.138425,9.754361,9.771726,9.757672,9.835069,9.393167,7.706314,3.107011,6.019461,7.706314,7.093452,1.128830,6.480589,7.379454,6.916490,0.852732,6.453527
3583,7.403567,10.565643,10.177934,10.177934,10.160452,10.220090,9.941129,8.133042,5.618000,6.324955,8.133042,7.306393,2.568523,6.479744,7.692162,7.073744,1.921519,6.455325
3584,7.619412,10.519327,10.140959,10.432287,10.408709,10.453384,10.238749,8.456548,6.921387,6.674347,8.456548,7.515533,3.654543,6.574517,7.954673,7.236258,2.790051,6.517842
3585,7.802569,10.663830,10.280554,10.636023,10.613293,10.656629,10.488933,8.710682,7.757235,6.932432,8.710682,7.697104,4.421516,6.683526,8.170107,7.382524,3.435663,6.594941
3586,7.955770,10.749965,10.336004,10.741374,10.720069,10.769078,10.630024,8.901707,8.244431,7.173391,8.901707,7.853430,5.000504,6.805152,8.342626,7.513649,3.954391,6.684673
3587,8.182717,10.926942,10.548641,11.047631,11.025673,11.079559,10.982059,9.202460,9.773627,7.422860,9.202460,8.078720,6.171619,6.954980,8.603132,7.702243,4.947716,6.801354
3588,8.335301,11.206283,10.882884,11.315447,11.289556,11.344530,11.260685,9.408614,10.323356,7.556543,9.408614,8.228350,6.578736,7.048085,8.779140,7.828057,5.301289,6.876974
3589,8.558082,11.274031,10.945239,11.522035,11.500248,11.556476,11.490736,9.674384,11.498100,7.858032,9.674384,8.455065,7.718681,7.235747,9.024081,8.025512,6.321262,7.026944
3590,8.753102,11.472431,11.175087,11.784709,11.771015,11.825658,11.770901,9.916109,12.362258,8.061317,9.916109,8.649985,8.438767,7.383860,9.240843,8.195684,6.966022,7.150525
3591,8.884466,11.647661,11.369112,11.950182,11.937135,11.988733,11.927038,10.069470,12.556850,8.211903,10.069470,8.782791,8.697743,7.496111,9.383241,8.314438,7.224934,7.245635
3592,9.026916,11.769620,11.538912,12.155994,12.139618,12.197425,12.127477,10.242901,13.110364,8.358324,10.242901,8.925129,9.167292,7.607357,9.540089,8.440432,7.649943,7.340775
3593,9.168500,12.020268,11.870872,12.430202,12.419910,12.486023,12.394489,10.431587,13.789742,8.468685,10.431587,9.063072,9.614060,7.694558,9.701712,8.559114,8.026961,7.416515
3594,8.733901,11.671905,11.480398,11.810569,11.797229,11.922100,11.754916,9.868376,8.502533,7.981836,9.868376,8.631165,5.576043,7.393954,9.208530,8.191467,4.583847,7.174404
3595,8.585940,11.623323,11.419321,11.662343,11.651552,11.775695,11.605745,9.693825,8.082249,7.781904,9.693825,8.480374,5.129613,7.266923,9.046651,8.059413,4.173344,7.072175
3596,8.241821,11.204732,10.894942,11.031616,11.013688,11.177969,10.941935,9.211162,4.811147,7.480388,9.211162,8.146752,2.958810,7.082343,8.643477,7.782787,2.392518,6.922097
3597,8.070851,11.163194,10.861885,10.917321,10.905278,11.063946,10.842624,9.002894,4.450687,7.163163,9.002894,7.972024,2.493885,6.941155,8.453097,7.634000,1.981564,6.814903
3598,7.894581,10.784557,10.411243,10.580210,10.568909,10.722092,10.477094,8.750982,3.282269,7.024871,8.750982,7.802236,1.804078,6.853490,8.244984,7.494119,1.427800,6.743253
3599,7.771692,10.583135,10.144158,10.410152,10.396681,10.534421,10.373598,8.587659,2.884528,6.801719,8.587659,7.679774,1.466354,6.771889,8.103453,7.392536,1.148226,6.681618
3600,7.667032,10.284660,9.758423,10.220694,10.204836,10.324353,10.265105,8.444164,2.449535,6.623224,8.444164,7.576608,1.167040,6.709052,7.981468,7.307677,0.906386,6.633886
3601,7.603360,10.300958,9.760253,10.184276,10.167675,10.264814,10.230078,8.363401,2.439166,6.496724,8.363401,7.512002,1.112513,6.660604,7.909322,7.253690,0.856706,6.598059
3602,7.534726,10.320143,9.709026,10.026705,10.008306,10.096485,10.079410,8.262712,2.100265,6.446014,8.262712,7.446468,0.943650,6.630224,7.827382,7.200263,0.725006,6.573143
3603,7.468189,10.374831,9.676682,9.830932,9.809509,9.889088,9.869612,8.157899,1.732671,6.446187,8.157899,7.385123,0.782238,6.612347,7.745752,7.150973,0.602062,6.556194
3604,7.470965,10.608995,10.052727,10.129126,10.112402,10.168729,10.133082,8.192071,2.468934,6.251059,8.192071,7.378730,1.034556,6.565389,7.758289,7.142596,0.783151,6.526903
3605,7.487283,10.563329,10.106897,10.217552,10.199103,10.258937,10.102989,8.229877,2.902932,6.356764,8.229877,7.391484,1.299333,6.553091,7.782734,7.149625,0.981186,6.516516
3606,7.711431,11.026091,10.789847,10.789659,10.780968,10.830615,10.558773,8.601976,5.873922,6.645180,8.601976,7.598508,3.012217,6.595039,8.066793,7.305302,2.285846,6.543812
3607,7.950285,11.266589,10.972155,10.972155,10.958895,11.004883,10.793066,8.929698,7.637043,7.066331,8.929698,7.837642,4.475813,6.745585,8.347268,7.496590,3.486518,6.645912
3608,8.229225,11.282194,10.997138,11.275772,11.258002,11.291481,11.129752,9.289410,9.502439,7.449067,9.289410,8.119062,6.042983,6.948714,8.665224,7.730939,4.824095,6.796654
3609,8.434234,11.425387,11.128969,11.471792,11.454210,11.488358,11.358659,9.536703,10.294383,7.714747,9.536703,8.327849,6.830241,7.118996,8.891981,7.911094,5.542189,6.930207
3610,8.578429,11.502737,11.170925,11.552929,11.535832,11.573732,11.462277,9.692292,10.550829,7.922308,9.692292,8.477689,7.240221,7.263085,9.044504,8.045772,5.953413,7.047041
3611,8.770020,11.660539,11.339691,11.777195,11.758588,11.796731,11.714069,9.922376,11.619440,8.130683,9.922376,8.670606,8.117950,7.418835,9.254765,8.216026,6.736407,7.177286
3612,8.917651,11.884548,11.611047,12.019712,11.997808,12.036261,11.965373,10.110982,12.237516,8.256592,10.110982,8.816151,8.544865,7.521320,9.420406,8.343073,7.109549,7.265740
3613,9.100747,11.937691,11.647139,12.166476,12.147229,12.185074,12.127006,10.312609,13.011700,8.498213,10.312609,9.003943,9.384925,7.695277,9.614654,8.513425,7.897318,7.412196
3614,9.246150,12.096370,11.825724,12.358526,12.346074,12.381625,12.331823,10.485843,13.531467,8.639863,10.485843,9.149264,9.797439,7.812684,9.773001,8.644035,8.275585,7.515069
3615,9.322060,12.229147,11.969300,12.457632,12.445465,12.476312,12.418797,10.569868,13.405795,8.720939,10.569868,9.225996,9.743844,7.882123,9.853136,8.715117,8.251292,7.577098
3616,9.411480,12.311409,12.091577,12.600351,12.584751,12.619955,12.553367,10.678276,13.696981,8.803186,10.678276,9.314744,9.960197,7.951212,9.951059,8.794818,8.445998,7.638577
3617,9.495137,12.510378,12.364895,12.811863,12.801852,12.838301,12.749243,10.797676,14.080345,8.846109,10.797676,9.394195,10.125958,7.990715,10.049153,8.861977,8.565348,7.674800
3618,9.000438,12.113567,11.924358,12.172274,12.159099,12.215608,12.050654,10.172734,8.569257,8.294814,10.172734,8.900935,5.803428,7.629136,9.494441,8.435864,4.830459,7.377288
3619,8.820596,12.012392,11.810491,11.992680,11.982001,12.035519,11.867433,9.963619,8.127567,8.059806,9.963619,8.717831,5.318391,7.472043,9.299199,8.273621,4.378292,7.248044
3620,8.453639,11.596028,11.291208,11.379296,11.361662,11.427790,11.195837,9.462335,4.897635,7.728832,9.462335,8.360059,3.114242,7.257783,8.874454,7.972707,2.547690,7.070960
3621,8.264372,11.502097,11.205919,11.249264,11.237412,11.291722,11.074345,9.235300,4.523897,7.396255,9.235300,8.166707,2.628650,7.098114,8.665384,7.806074,2.113831,6.946763
3622,8.070603,11.287453,10.917527,10.945609,10.934423,10.951829,10.709416,8.966968,3.344438,7.224520,8.966968,7.978419,1.897412,6.989870,8.439742,7.648729,1.518262,6.857717
3623,7.930538,11.136949,10.709735,10.669164,10.656055,10.625084,10.468978,8.773729,2.815386,7.078479,8.773729,7.841891,1.547550,6.910054,8.276749,7.534869,1.232077,6.792990
3624,7.807613,10.843063,10.357452,10.238612,10.224018,10.111364,10.056905,8.584320,2.148259,7.111735,8.584320,7.728109,1.249070,6.871898,8.127674,7.441828,1.000536,6.755982
3625,7.735284,10.810896,10.315248,10.267048,10.251828,10.092021,10.060283,8.493529,2.234476,6.926775,8.493529,7.654620,1.196436,6.815712,8.046111,7.380054,0.949919,6.713997
