,Zone0_EFT[C],Zone0_ExFT[C],Zone0_CNT[C],Zone1_EFT[C],Zone1_ExFT[C],Zone1_CNT[C],Zone2_EFT[C],Zone2_ExFT[C],Zone2_CNT[C],Zone3_EFT[C],Zone3_ExFT[C],Zone3_CNT[C],Zone4_EFT[C],Zone4_ExFT[C],Zone4_CNT[C],Zone5_EFT[C],Zone5_ExFT[C],Zone5_CNT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX0_CNT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX1_CNT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C],GHX2_CNT[C]
2855,7.321342,13.438704,13.438704,7.321342,2.720392,11.044407,7.321342,4.158093,9.064522,7.321342,2.720392,9.034832,7.321342,4.618117,8.751982,7.321342,2.720392,8.439176,8.439176,7.879995,0.961261,7.320813,7.320813,8.439176,7.880463,0.960456,7.321750,7.321139,8.439176,7.880593,0.960232,7.322010,7.321342
2856,7.431907,12.985372,12.985372,7.431907,2.813289,10.591846,7.431907,4.255696,8.538348,7.431907,2.813289,8.514164,7.431907,4.315379,8.115255,7.431907,2.813289,8.031055,8.031055,7.731208,0.511906,7.431362,7.431362,8.031055,7.731691,0.511083,7.432326,7.431697,8.031055,7.731826,0.510852,7.432597,7.431907
2857,7.658377,12.687826,12.687826,7.658377,3.024177,10.304370,7.658377,4.471056,7.911540,7.658377,3.024177,7.892918,7.658377,4.454481,7.499199,7.658377,3.024177,7.462852,7.462852,7.560339,-0.183658,7.657825,7.657825,7.462852,7.560826,-0.184577,7.658800,7.658164,7.462852,7.560965,-0.184838,7.659077,7.658377
2858,7.750362,12.110766,12.110766,7.750362,3.094224,9.808685,7.750362,4.546769,7.510966,7.750362,3.094224,7.494387,7.750362,4.530231,7.088920,7.750362,3.094224,7.075551,7.075551,7.412674,-0.652925,7.749798,7.749798,7.075551,7.413173,-0.653889,7.750794,7.750144,7.075551,7.413315,-0.654166,7.751079,7.750362
2859,7.865155,11.553261,11.553261,7.865155,3.198049,9.340603,7.865155,4.653599,6.980972,7.865155,3.198049,6.967748,7.865155,4.637157,6.637372,7.865155,3.198049,6.626913,6.626913,7.245748,-1.316735,7.864584,7.864584,6.626913,7.246251,-1.317806,7.865590,7.864934,6.626913,7.246397,-1.318116,7.865882,7.865155
2860,7.810361,11.063755,11.063755,7.810361,3.134854,9.023158,7.810361,4.592301,6.857651,7.810361,3.134854,6.844963,7.810361,4.575779,6.497186,7.810361,3.134854,6.473558,6.473558,7.141668,-1.442554,7.809777,7.809777,6.473558,7.142182,-1.443665,7.810806,7.810135,6.473558,7.142332,-1.443988,7.811105,7.810361
2861,7.869572,10.431202,10.431202,7.869572,3.197194,8.585751,7.869572,4.654045,6.443055,7.869572,3.197194,6.429307,7.869572,4.637594,6.165900,7.869572,3.197194,6.068392,6.068392,6.968691,-2.249697,7.868990,7.868990,6.068392,6.969203,-2.250976,7.870014,7.869346,6.068392,6.969353,-2.251352,7.870314,7.869572
2862,7.583197,10.727937,10.727937,7.583197,2.913359,9.181275,7.583197,4.368786,7.036331,7.583197,2.913359,7.024257,7.583197,4.352036,6.666683,7.583197,2.913359,6.294116,6.294116,6.938367,-1.795383,7.582619,7.582619,6.294116,6.938877,-1.796802,7.583637,7.582973,6.294116,6.939026,-1.797218,7.583936,7.583197
2863,7.224736,11.057557,11.057557,7.224736,2.589099,9.606677,7.224736,4.047586,7.917939,7.224736,2.589099,7.901252,7.224736,4.018113,7.471551,7.224736,2.589099,6.906970,6.906970,7.065551,-0.405399,7.224132,7.224132,6.906970,7.066083,-0.406760,7.225197,7.224502,6.906970,7.066237,-0.407153,7.225504,7.224736
2864,6.804103,12.100164,12.100164,6.804103,2.210638,10.034762,6.804103,4.938802,9.024360,6.804103,2.210638,9.002019,6.804103,3.636051,8.474315,6.804103,2.210638,7.731975,7.731975,7.267724,1.119667,6.803474,6.803474,7.731975,7.268281,1.118325,6.804586,6.803860,7.731975,7.268438,1.117946,6.804901,6.804103
2865,6.489930,12.378424,12.378424,6.489930,1.941267,10.002737,6.489930,8.032096,9.704195,6.489930,1.941267,9.679955,6.489930,3.627250,9.239694,6.489930,1.941267,8.503485,8.503485,7.496385,2.521386,6.489286,6.489286,8.503485,7.496955,2.519959,6.490426,6.489682,8.503485,7.497114,2.519563,6.490743,6.489930
2866,6.459601,12.520136,12.520136,6.459601,1.938962,9.838177,6.459601,9.087692,9.762830,6.459601,1.938962,9.739505,6.459601,4.649712,9.471365,6.459601,1.938962,8.771998,8.771998,7.615471,2.867576,6.458944,6.458944,8.771998,7.616053,2.866134,6.460108,6.459349,8.771998,7.616214,2.865736,6.460429,6.459601
2867,6.356469,12.525792,12.525792,6.356469,1.841243,9.881206,6.356469,8.465319,9.832968,6.356469,1.841243,9.800922,6.356469,6.524295,9.668553,6.356469,1.841243,9.038708,9.038708,7.697252,3.094151,6.355795,6.355795,9.038708,7.697849,3.092773,6.356990,6.356211,9.038708,7.698013,3.092394,6.357318,6.356469
2868,6.268045,12.511510,12.511510,6.268045,1.764149,9.894638,6.268045,11.744282,9.955210,6.268045,1.764149,9.922971,6.268045,8.699195,9.880539,6.268045,1.764149,9.310324,9.310324,7.788846,3.509690,6.267368,6.267368,9.310324,7.789446,3.508305,6.268568,6.267786,9.310324,7.789610,3.507927,6.268896,6.268045
2869,6.227811,12.528544,12.528544,6.227811,1.732673,9.949942,6.227811,11.988165,10.074812,6.227811,1.732673,10.034811,6.227811,10.446845,10.047562,6.227811,1.732673,9.546154,9.546154,7.886649,3.973134,6.227144,6.227144,9.546154,7.887240,3.971718,6.228327,6.227556,9.546154,7.887401,3.971334,6.228648,6.227811
2870,6.273029,12.583702,12.583702,6.273029,1.780159,9.917932,6.273029,12.034051,9.927929,6.273029,1.780159,9.894125,6.273029,11.251088,9.926016,6.273029,1.780159,9.450033,9.450033,7.861195,3.439909,6.272357,6.272357,9.450033,7.861791,3.438619,6.273549,6.272772,9.450033,7.861953,3.438268,6.273873,6.273029
2871,6.321057,12.601153,12.601153,6.321057,1.822965,9.900097,6.321057,12.081745,9.900263,6.321057,1.822965,9.873693,6.321057,11.770148,9.913133,6.321057,1.822965,9.365629,9.365629,7.843011,3.247945,6.320393,6.320393,9.365629,7.843600,3.246689,6.321571,6.320803,9.365629,7.843760,3.246347,6.321891,6.321057
2872,6.354355,12.587731,12.587731,6.354355,1.851198,9.929929,6.354355,12.114613,9.936750,6.354355,1.851198,9.909776,6.354355,11.819264,9.956160,6.354355,1.851198,9.334829,9.334829,7.844269,3.269510,6.353709,6.353709,9.334829,7.844842,3.268252,6.354856,6.354108,9.334829,7.844998,3.267910,6.355167,6.354355
2873,6.569697,11.664865,11.664865,6.569697,2.057832,9.553520,6.569697,12.330482,9.673562,6.569697,2.057832,9.648431,6.569697,12.035324,9.733142,6.569697,2.057832,8.968688,8.968688,7.768879,2.672460,6.569070,6.569070,8.968688,7.769435,2.671222,6.570182,6.569457,8.968688,7.769586,2.670884,6.570485,6.569697
2874,6.413858,11.417437,11.417437,6.413858,1.887542,9.882362,6.413858,12.171334,10.100949,6.413858,1.887542,10.068966,6.413858,11.880922,10.148432,6.413858,1.887542,9.084252,9.084252,7.748745,2.691596,6.413238,6.413238,9.084252,7.749295,2.690487,6.414338,6.413621,9.084252,7.749445,2.690185,6.414638,6.413858
2875,6.611732,11.263337,11.263337,6.611732,2.093577,9.661242,6.611732,8.938509,9.635496,6.611732,2.093577,9.602454,6.611732,12.077954,9.703660,6.611732,2.093577,8.634689,8.634689,7.622902,1.789675,6.611114,6.611114,8.634689,7.623450,1.788705,6.612210,6.611495,8.634689,7.623600,1.788439,6.612512,6.611732
2876,7.183890,10.873543,10.873543,7.183890,2.633171,9.036243,7.183890,4.057767,8.371138,7.183890,2.633171,8.341655,7.183890,12.410134,8.469370,7.183890,2.633171,7.607936,7.607936,7.395604,0.326124,7.183272,7.183272,7.607936,7.396151,0.325284,7.184366,7.183652,7.607936,7.396304,0.325049,7.184671,7.183890
2877,7.390782,10.505386,10.505386,7.390782,2.785111,8.697495,7.390782,4.224174,7.632777,7.390782,2.785111,7.601918,7.390782,9.372555,7.657741,7.390782,2.785111,7.095663,7.095663,7.242922,-0.233705,7.390181,7.390181,7.095663,7.243453,-0.234548,7.391243,7.390550,7.095663,7.243603,-0.234786,7.391542,7.390782
2878,7.661303,9.909878,9.909878,7.661303,3.030564,8.190205,7.661303,4.476591,6.910676,7.661303,3.030564,6.893565,7.661303,5.782769,6.838368,7.661303,3.030564,6.483835,6.483835,7.072277,-1.004375,7.660719,7.660719,6.483835,7.072793,-1.005255,7.661750,7.661078,6.483835,7.072940,-1.005506,7.662044,7.661303
2879,7.732144,9.325508,9.325508,7.732144,3.076240,7.750623,7.732144,4.528677,6.444142,7.732144,3.076240,6.431024,7.732144,4.771467,6.293263,7.732144,3.076240,6.138554,6.138554,6.935068,-1.459727,7.731581,7.731581,6.138554,6.935564,-1.460637,7.732574,7.731926,6.138554,6.935707,-1.460898,7.732859,7.732144
2880,7.742288,9.037267,9.037267,7.742288,3.080024,7.491680,7.742288,4.534048,6.128021,7.742288,3.080024,6.115256,7.742288,4.522493,5.936153,7.742288,3.080024,5.896958,5.896958,6.819349,-1.805257,7.741741,7.741741,5.896958,6.819831,-1.806200,7.742705,7.742076,5.896958,6.819971,-1.806473,7.742984,7.742288
2881,7.744842,8.521856,8.521856,7.744842,3.081637,7.130353,7.744842,4.535899,5.881302,7.744842,3.081637,5.870426,7.744842,4.519337,5.688834,7.744842,3.081637,5.669957,5.669957,6.707131,-2.175937,7.744306,7.744306,5.669957,6.707603,-2.176927,7.745250,7.744634,5.669957,6.707740,-2.177215,7.745524,7.744842
2882,7.726617,8.006020,8.006020,7.726617,3.063679,6.779087,7.726617,4.517826,5.597094,7.726617,3.063679,5.588069,7.726617,4.501244,5.433001,7.726617,3.063679,5.426509,5.426509,6.576301,-2.712683,7.726093,7.726093,5.426509,6.576762,-2.713772,7.727015,7.726414,5.426509,6.576898,-2.714091,7.727286,7.726617
2883,7.686917,7.461659,7.461659,7.686917,3.026604,6.408234,7.686917,4.479998,5.398035,7.686917,3.026604,5.390182,7.686917,4.463380,5.246316,7.686917,3.026604,5.240591,5.240591,6.463493,-3.066314,7.686395,7.686395,5.240591,6.463951,-3.067463,7.687312,7.686714,5.240591,6.464087,-3.067803,7.687583,7.686917
2884,7.493803,9.114605,9.114605,7.493803,2.842056,7.471027,7.493803,4.292818,5.586272,7.493803,2.842056,5.577453,7.493803,4.276014,5.365244,7.493803,2.842056,5.351002,5.351002,6.422144,-2.884284,7.493285,7.493285,5.351002,6.422599,-2.885510,7.494196,7.493602,5.351002,6.422733,-2.885872,7.494464,7.493803
2885,7.346735,10.202217,10.202217,7.346735,2.715539,8.285727,7.346735,4.160843,5.852063,7.346735,2.715539,5.839002,7.346735,4.143931,5.555136,7.346735,2.715539,5.472459,5.472459,6.409337,-2.651192,7.346215,7.346215,5.472459,6.409794,-2.652484,7.347128,7.346533,5.472459,6.409928,-2.652865,7.347397,7.346735
2886,6.397544,11.917228,11.917228,6.397544,1.804431,10.572647,6.397544,3.237776,8.897067,6.397544,1.804431,8.870806,6.397544,3.219919,8.008960,6.397544,1.804431,7.441696,7.441696,6.919361,1.592462,6.397026,6.397026,7.441696,6.919820,1.591063,6.397943,6.397345,7.441696,6.919948,1.590673,6.398199,6.397544
2887,6.246589,12.642638,12.642638,6.246589,1.739711,10.896257,6.246589,3.243194,9.961479,6.246589,1.739711,9.909809,6.246589,3.133085,9.125413,6.246589,1.739711,8.516801,8.516801,7.381445,4.156456,6.246089,6.246089,8.516801,7.381890,4.154826,6.246979,6.246398,8.516801,7.382009,4.154390,6.247217,6.246589
2888,6.236914,12.718461,12.718461,6.236914,1.743392,10.808533,6.236914,11.288771,10.863166,6.236914,1.743392,10.776128,6.236914,3.133323,10.023641,6.236914,1.743392,9.418754,9.418754,7.827589,6.329627,6.236423,6.236423,9.418754,7.828027,6.327885,6.237299,6.236728,9.418754,7.828140,6.327435,6.237525,6.236914
2889,6.400450,12.931447,12.931447,6.400450,1.903343,10.952030,6.400450,12.156702,11.097862,6.400450,1.903343,11.012459,6.400450,3.294754,10.434632,6.400450,1.903343,9.923086,9.923086,8.161526,7.484984,6.399966,6.399966,9.923086,8.161959,7.483146,6.400831,6.400267,9.923086,8.162068,7.482681,6.401050,6.400450
2890,6.576645,13.140862,13.140862,6.576645,2.060599,10.970279,6.576645,12.336912,11.118002,6.576645,2.060599,11.036804,6.576645,3.621028,10.625050,6.576645,2.060599,10.175710,10.175710,8.375940,7.894548,6.576170,6.576170,10.175710,8.376365,7.892682,6.577021,6.576466,10.175710,8.376472,7.892215,6.577234,6.576645
2891,6.724421,13.287321,13.287321,6.724421,2.189127,11.260518,6.724421,12.483216,11.401996,6.724421,2.189127,11.316244,6.724421,4.503300,11.049092,6.724421,2.189127,10.709186,10.709186,8.716577,9.598864,6.723967,6.723967,10.709186,8.716984,9.596902,6.724782,6.724251,10.709186,8.717083,9.596424,6.724980,6.724421
2892,6.835058,13.394285,13.394285,6.835058,2.283997,11.718360,6.835058,12.592537,11.818067,6.835058,2.283997,11.716857,6.835058,5.597178,11.539016,6.835058,2.283997,11.238922,11.238922,9.036770,10.906933,6.834619,6.834619,11.238922,9.037166,10.904975,6.835409,6.834894,11.238922,9.037259,10.904511,6.835597,6.835058
2893,7.112321,13.671568,13.671568,7.112321,2.544233,11.904027,7.112321,12.869731,12.028233,7.112321,2.544233,11.941723,7.112321,7.262342,11.836812,7.112321,2.544233,11.592764,11.592764,9.352337,12.158732,7.111910,7.111910,11.592764,9.352708,12.156717,7.112652,7.112168,11.592764,9.352794,12.156252,7.112823,7.112321
2894,7.317254,13.869598,13.869598,7.317254,2.719727,12.297287,7.317254,13.072149,12.396006,7.317254,2.719727,12.341480,7.317254,8.576525,12.268945,7.317254,2.719727,12.061438,12.061438,9.689152,13.552546,7.316866,7.316866,12.061438,9.689503,13.550539,7.317569,7.317110,12.061438,9.689582,13.550091,7.317725,7.317254
2895,7.596419,14.145531,14.145531,7.596419,2.973747,12.739712,7.596419,13.350078,12.827459,7.596419,2.973747,12.777994,7.596419,10.156088,12.738649,7.596419,2.973747,12.514223,12.514223,10.055141,15.112070,7.596058,7.596058,12.514223,10.055469,15.110053,7.596715,7.596287,12.514223,10.055539,15.109622,7.596855,7.596419
2896,7.844269,14.387046,14.387046,7.844269,3.190950,13.211578,7.844269,13.595526,13.275440,7.844269,3.190950,13.213009,7.844269,12.076428,13.199899,7.844269,3.190950,12.944253,12.944253,10.394092,16.355953,7.843931,7.843931,12.944253,10.394401,16.353971,7.844549,7.844146,12.944253,10.394464,16.353564,7.844676,7.844269
2897,7.997452,14.533574,14.533574,7.997452,3.318756,13.779350,7.997452,13.746144,13.774335,7.997452,3.318756,13.733322,7.997452,13.477670,13.730811,7.997452,3.318756,13.381498,13.381498,10.689313,17.275175,7.997128,7.997128,13.381498,10.689609,17.273272,7.997721,7.997334,13.381498,10.689668,17.272897,7.997838,7.997452
2898,7.543643,14.067129,14.067129,7.543643,2.863866,13.172203,7.543643,13.287462,13.183814,7.543643,2.863866,13.132922,7.543643,13.023080,13.131032,7.543643,2.863866,12.533352,12.533352,10.038316,10.812474,7.543280,7.543280,12.533352,10.038645,10.811049,7.543938,7.543509,12.533352,10.038718,10.810733,7.544084,7.543643
2899,7.324281,13.861146,13.861146,7.324281,2.689393,12.918420,7.324281,13.073402,12.928500,7.324281,2.689393,12.886195,7.324281,12.800518,12.884805,7.324281,2.689393,12.264086,12.264086,9.793999,9.847639,7.323913,7.323913,12.264086,9.794333,9.846310,7.324579,7.324145,12.264086,9.794408,9.846011,7.324730,7.324281
2900,7.060331,13.601261,13.601261,7.060331,2.451410,12.062239,7.060331,12.811074,12.062467,7.060331,2.451410,11.985964,7.060331,11.816853,11.982705,7.060331,2.451410,11.090772,11.090772,9.075344,4.807415,7.059916,7.059916,11.090772,9.075716,4.806527,7.060661,7.060175,11.090772,9.075809,4.806307,7.060845,7.060331
2901,6.742183,13.287752,13.287752,6.742183,2.164581,11.813200,6.742183,3.594944,11.780160,6.742183,2.164581,11.731018,6.742183,7.731990,11.637036,6.742183,2.164581,10.814933,10.814933,8.778346,4.297154,6.741758,6.741758,10.814933,8.778726,4.296351,6.742519,6.742022,10.814933,8.778822,4.296148,6.742712,6.742183
2902,7.072772,13.625144,13.625144,7.072772,2.513773,11.690200,7.072772,3.982363,10.716532,7.072772,2.513773,10.678770,7.072772,4.936236,10.408629,7.072772,2.513773,9.720240,9.720240,8.396287,2.437658,7.072333,7.072333,9.720240,8.396677,2.436939,7.073115,7.072605,9.720240,8.396780,2.436750,7.073320,7.072772
2903,7.241994,13.747840,13.747840,7.241994,2.649899,11.541339,7.241994,4.228618,9.843035,7.241994,2.649899,9.810528,7.241994,4.278226,9.335379,7.241994,2.649899,9.009343,9.009343,8.125449,1.611795,7.241556,7.241556,9.009343,8.125839,1.611085,7.242335,7.241827,9.009343,8.125943,1.610895,7.242543,7.241994
2904,7.422064,13.806821,13.806821,7.422064,2.810547,11.261241,7.422064,4.251155,9.093293,7.422064,2.810547,9.063423,7.422064,4.235372,8.440679,7.422064,2.810547,8.354131,8.354131,7.887877,0.820605,7.421622,7.421622,8.354131,7.888269,0.819915,7.422406,7.421895,8.354131,7.888375,0.819727,7.422620,7.422064
2905,7.524230,13.718817,13.718817,7.524230,2.894465,11.268644,7.524230,4.339888,8.532274,7.524230,2.894465,8.509258,7.524230,4.323177,7.923871,7.524230,2.894465,7.886513,7.886513,7.705155,0.372483,7.523796,7.523796,7.886513,7.705539,0.371694,7.524565,7.524063,7.886513,7.705645,0.371476,7.524776,7.524230
2906,7.574888,13.394322,13.394322,7.574888,2.934974,10.920433,7.574888,4.383045,8.159370,7.574888,2.934974,8.138276,7.574888,4.366361,7.525681,7.574888,2.934974,7.511510,7.511510,7.542980,-0.066111,7.574451,7.574451,7.511510,7.543367,-0.066923,7.575224,7.574720,7.511510,7.543474,-0.067148,7.575439,7.574888
2907,7.701015,13.001620,13.001620,7.701015,3.053374,10.562947,7.701015,4.503693,7.535176,7.701015,3.053374,7.518764,7.701015,4.487125,7.013249,7.701015,3.053374,7.002324,7.002324,7.351453,-0.819874,7.700581,7.700581,7.002324,7.351836,-0.820775,7.701349,7.700848,7.002324,7.351945,-0.821030,7.701566,7.701015
2908,7.346575,13.086933,13.086933,7.346575,2.697542,11.048884,7.346575,4.147233,8.044470,7.346575,2.697542,8.026962,7.346575,4.130277,7.394143,7.346575,2.697542,7.366590,7.366590,7.356367,0.026433,7.346144,7.346144,7.366590,7.356748,0.025448,7.346906,7.346409,7.366590,7.356855,0.025172,7.347120,7.346575
2909,7.262299,13.079356,13.079356,7.262299,2.646048,11.279922,7.262299,4.087421,8.158676,7.262299,2.646048,8.137289,7.262299,4.070459,7.548335,7.262299,2.646048,7.411760,7.411760,7.336818,0.221800,7.261876,7.261876,7.411760,7.337193,0.220692,7.262625,7.262136,7.411760,7.337297,0.220383,7.262834,7.262299
2910,6.495046,12.851535,12.851535,6.495046,1.906619,11.753335,6.495046,3.339057,10.752075,6.495046,1.906619,10.723920,6.495046,3.321318,9.862773,6.495046,1.906619,9.202694,9.202694,7.848664,4.546895,6.494633,6.494633,9.202694,7.849032,4.545656,6.495371,6.494889,9.202694,7.849128,4.545334,6.495562,6.495046
2911,6.576090,13.107341,13.107341,6.576090,2.051864,11.724424,6.576090,4.681786,11.336316,6.576090,2.051864,11.287139,6.576090,3.450798,10.671367,6.576090,2.051864,10.042408,10.042408,8.309053,7.137897,6.575697,6.575697,10.042408,8.309405,7.136449,6.576401,6.575942,10.042408,8.309491,7.136091,6.576575,6.576090
2912,6.741010,13.298453,13.298453,6.741010,2.205317,11.788595,6.741010,12.499887,11.845793,6.741010,2.205317,11.771050,6.741010,3.607738,11.286325,6.741010,2.205317,10.717429,10.717429,8.729031,9.146279,6.740632,6.740632,10.717429,8.729371,9.144715,6.741313,6.740869,10.717429,8.729451,9.144345,6.741473,6.741010
2913,6.984938,13.545700,13.545700,6.984938,2.428406,11.997652,6.984938,12.742913,12.082466,6.984938,2.428406,12.012133,6.984938,4.090321,11.725686,6.984938,2.428406,11.265485,11.265485,9.125029,10.888808,6.984573,6.984573,11.265485,9.125359,10.887129,6.985233,6.984803,11.265485,9.125434,10.886747,6.985383,6.984938
2914,7.230916,13.786548,13.786548,7.230916,2.646698,12.088004,7.230916,12.987015,12.198232,7.230916,2.646698,12.132561,7.230916,5.868211,11.989428,7.230916,2.646698,11.596137,11.596137,9.413350,11.776652,7.230564,7.230564,11.596137,9.413670,11.774929,7.231202,7.230786,11.596137,9.413741,11.774546,7.231345,7.230916
2915,7.497594,14.048339,14.048339,7.497594,2.885007,12.429623,7.497594,13.251869,12.543584,7.497594,2.885007,12.473872,7.497594,8.576709,12.414843,7.497594,2.885007,12.122141,12.122141,9.809701,13.714574,7.497262,7.497262,12.122141,9.810004,13.712780,7.497866,7.497472,12.122141,9.810068,13.712399,7.497995,7.497594
2916,7.676545,14.220367,14.220367,7.676545,3.036206,12.866275,7.676545,13.428223,12.939855,7.676545,3.036206,12.856890,7.676545,11.182812,12.835249,7.676545,3.036206,12.578781,12.578781,10.127503,14.793527,7.676225,7.676225,12.578781,10.127795,14.791767,7.676809,7.676428,12.578781,10.127855,14.791405,7.676929,7.676545
2917,8.001025,14.543281,14.543281,8.001025,3.336637,13.083035,8.001025,13.752063,13.181860,8.001025,3.336637,13.109693,8.001025,12.936622,13.107501,8.001025,3.336637,12.898209,12.898209,10.449469,16.006225,8.000728,8.000728,12.898209,10.449740,16.004448,8.001272,8.000917,12.898209,10.449794,16.004099,8.001379,8.001025
2918,8.274213,14.808897,14.808897,8.274213,3.574705,13.487333,8.274213,14.022312,13.573320,8.274213,3.574705,13.528116,8.274213,13.756292,13.531044,8.274213,3.574705,13.355427,13.355427,10.814682,17.553909,8.273937,8.273937,13.355427,10.814936,17.552154,8.274445,8.274114,13.355427,10.814983,17.551830,8.274539,8.274213
2919,8.615906,15.145967,15.145967,8.615906,3.883933,13.948727,8.615906,14.362158,14.023934,8.615906,3.883933,13.982811,8.615906,14.100718,13.984342,8.615906,3.883933,13.795597,13.795597,11.205625,19.194360,8.615654,8.615654,13.795597,11.205859,19.192624,8.616122,8.615816,13.795597,11.205899,19.192327,8.616202,8.615906
