,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C],ISHX0_N_EFT[C],ISHX0_N_ExFT[C],ISHX0_HP_EFT[C]
6966,9.488412,13.426691,10.589188,10.437721,10.432322,10.303073,10.142428,9.179257,4.481515,8.216087,9.179257,8.532735,3.008192,7.886212,8.834445,8.265745,2.646096,7.697044,8.569052,12.246493,13.165854
6967,9.669702,13.574690,10.832417,10.730300,10.721542,10.614575,10.476122,9.467832,5.794409,8.459543,9.467832,8.736695,4.201677,8.005558,9.077893,8.437395,3.680791,7.796898,8.778994,12.341828,13.232536
6968,9.838949,13.701745,11.010042,11.126669,11.112886,11.005817,10.881576,9.740429,7.033935,8.599283,9.740429,8.918462,5.066540,8.096495,9.302047,8.588166,4.400305,7.874285,8.968902,12.449089,13.319136
6969,9.950507,13.780335,11.125794,11.237785,11.223605,11.118217,11.014535,9.891067,7.280140,8.767599,9.891067,9.046274,5.474313,8.201480,9.440510,8.700763,4.793610,7.961015,9.095295,12.516142,13.371353
6970,10.015224,13.784895,11.166794,11.273238,11.259388,11.154566,11.064930,9.984323,7.342629,8.903716,9.984323,9.141729,5.725358,8.299134,9.534940,8.789649,5.064186,8.044358,9.187137,12.499484,13.327570
6971,10.118770,13.883967,11.272929,11.405563,11.389799,11.293891,11.224390,10.113077,7.857823,9.001764,10.113077,9.246376,6.128229,8.379676,9.650837,8.883402,5.426345,8.115967,9.292700,12.596978,13.423047
6972,10.264296,14.112101,11.480946,11.618499,11.599889,11.512117,11.452122,10.262427,8.505549,9.072732,10.262427,9.350131,6.522323,8.437835,9.775869,8.971934,5.747611,8.168000,9.400700,12.855086,13.718682
6973,10.339817,14.139124,11.530648,11.685311,11.668332,11.588662,11.537637,10.368637,8.747030,9.199636,10.368637,9.449657,6.876247,8.530678,9.878514,9.063562,6.097869,8.248609,9.498203,12.864660,13.706274
6974,10.452382,14.288263,11.687212,11.833250,11.822121,11.749020,11.704878,10.491519,9.201750,9.278159,10.491519,9.543490,7.189563,8.595461,9.985903,9.146246,6.367707,8.306589,9.594063,13.027340,13.885659
6975,10.595063,14.474309,11.872339,12.022590,12.012199,11.958233,11.909519,10.648356,9.902290,9.387193,10.648356,9.664220,7.727151,8.680085,10.123484,9.252425,6.839302,8.381366,9.716990,13.229282,14.107355
6976,10.768069,14.720411,12.082111,12.267067,12.254050,12.216145,12.160849,10.831663,10.726310,9.502477,10.831663,9.800366,8.322401,8.769068,10.281638,9.370708,7.351053,8.459778,9.856537,13.502664,14.414195
6977,10.965913,15.045738,12.360586,12.550270,12.541989,12.513183,12.440667,11.023183,11.521356,9.605698,11.023183,9.934802,8.846395,8.846420,10.442713,9.484978,7.784496,8.527243,9.995770,13.876343,14.846486
6978,10.421476,14.399113,11.785579,11.790611,11.778903,11.719804,11.574280,10.379532,5.662462,9.184784,10.379532,9.445769,4.425533,8.512006,9.881525,9.055700,3.913964,8.229875,9.496140,13.197484,14.122820
6979,10.266450,14.237400,11.601170,11.596229,11.587050,11.503495,11.361721,10.194767,5.411225,9.027813,10.194767,9.295596,4.169504,8.396424,9.715209,8.922007,3.678119,8.128805,9.345048,13.030657,13.952059
6980,9.849158,13.552653,10.896124,10.831462,10.817231,10.680172,10.496233,9.737877,2.472824,8.979521,9.737877,9.002750,2.397080,8.267624,9.345810,8.673115,2.193501,8.000421,9.031886,12.300974,13.118246
6981,9.718776,13.419269,10.725032,10.616346,10.607660,10.438728,10.284174,9.552935,2.314947,8.821695,9.552935,8.864833,2.178381,8.176732,9.185947,8.554057,2.000428,7.922167,8.891065,12.201907,13.029618
6982,9.477646,12.941039,10.126483,9.719023,9.712813,9.518015,9.388498,9.225949,0.532820,9.063401,9.225949,8.724653,1.643204,8.223357,8.958591,8.449554,1.668580,7.940516,8.721040,11.747463,12.504069
6983,9.298304,12.576337,9.807473,9.294120,9.287857,9.056416,8.984644,9.009705,-0.082668,9.034766,9.009705,8.612616,1.309882,8.215528,8.797924,8.364195,1.430748,7.930466,8.595518,11.406664,12.109450
6984,9.146141,12.217226,9.586809,9.050074,9.043805,8.772705,8.749980,8.861147,-0.358413,8.972314,8.861147,8.524047,1.086844,8.186946,8.681360,8.293928,1.249118,7.906496,8.500558,11.082891,11.728474
6985,8.988959,11.832179,9.322933,8.708489,8.702262,8.414556,8.401801,8.693298,-0.963516,8.984795,8.693298,8.440212,0.836554,8.187125,8.558319,8.231185,1.081312,7.904050,8.405656,10.738868,11.322171
6986,8.857943,11.496516,9.150600,8.543968,8.537627,8.229961,8.224041,8.581051,-1.137174,8.938060,8.581051,8.370705,0.670011,8.160359,8.468866,8.175139,0.935602,7.881412,8.331794,10.436393,10.962543
6987,8.731491,11.177992,8.962195,8.305245,8.298808,7.989376,7.983464,8.459713,-1.516839,8.935962,8.459713,8.305203,0.492108,8.150694,8.377308,8.124313,0.805779,7.871319,8.259244,10.148232,10.620480
6988,8.917821,11.944056,9.314690,8.747441,8.741697,8.456953,8.444982,8.537957,-0.327660,8.630933,8.537957,8.306027,0.817360,8.074097,8.414261,8.121202,1.032791,7.828142,8.277500,10.838785,11.479106
6989,8.945270,12.071185,9.354015,8.771277,8.764325,8.509209,8.452013,8.530619,-0.303691,8.609226,8.530619,8.297433,0.900897,8.064246,8.406253,8.115980,1.121447,7.825707,8.270792,10.968704,11.643181
6990,9.420681,13.268397,10.341441,10.094382,10.089544,9.907025,9.760061,9.024260,3.742607,8.288459,9.024260,8.503146,2.650618,7.982031,8.746333,8.268931,2.428272,7.791530,8.523545,12.112088,13.009224
6991,9.608270,13.454735,10.644380,10.479607,10.471212,10.320524,10.188146,9.335345,5.128822,8.482544,9.335345,8.701813,3.810122,8.068280,8.997461,8.430832,3.407760,7.864202,8.733034,12.233978,13.109213
6992,9.797371,13.630256,10.912271,11.008812,10.995147,10.851832,10.728568,9.655209,6.677504,8.581849,9.655209,8.890874,4.755022,8.126540,9.247564,8.580334,4.150917,7.913105,8.936190,12.380913,13.242093
6993,9.922919,13.740564,11.067031,11.171494,11.157218,11.025475,10.921274,9.834002,7.022072,8.746730,9.834002,9.026165,5.217357,8.218329,9.403156,8.694678,4.575653,7.986201,9.072533,12.474076,13.324462
6994,10.015652,13.784526,11.173056,11.266891,11.252941,11.147819,11.057704,9.972620,7.349052,8.887536,9.972620,9.142485,5.622335,8.312350,9.529881,8.797245,4.962000,8.064608,9.187984,12.498654,13.326321
6995,10.169010,13.947623,11.360548,11.483112,11.467528,11.395545,11.326585,10.169679,8.265900,9.012773,10.169679,9.287971,6.299653,8.406264,9.699435,8.922722,5.549481,8.146010,9.336969,12.665133,13.497174
6996,10.397256,14.271010,11.655463,11.825461,11.807597,11.762759,11.705181,10.426569,9.556922,9.147957,10.426569,9.466381,7.176878,8.506193,9.914468,9.073554,6.285372,8.232640,9.522042,13.022899,13.898113
6997,10.524040,14.353652,11.751112,11.954311,11.938154,11.903314,11.854743,10.593094,9.953370,9.331445,10.593094,9.615191,7.714847,8.637288,10.071546,9.208316,6.810173,8.345086,9.668705,13.090044,13.945379
6998,10.614324,14.469062,11.896496,12.047695,12.036844,12.001185,11.958092,10.685561,9.918147,9.413030,10.685561,9.693853,7.729400,8.702146,10.156650,9.279386,6.837425,8.402122,9.747260,13.215515,14.082579
6999,10.719383,14.604962,12.023037,12.174933,12.164607,12.133213,12.084793,10.794757,10.220477,9.504722,10.794757,9.784449,8.004298,8.774141,10.255926,9.360813,7.091654,8.465699,9.838207,13.362910,14.244086
7000,10.815999,14.757977,12.138363,12.314765,12.301303,12.273841,12.216833,10.888338,10.423632,9.559842,10.888338,9.853194,8.121929,8.818051,10.336261,9.420451,7.185619,8.504641,9.908883,13.537346,14.444462
7001,10.996265,15.071608,12.408782,12.580683,12.572242,12.551265,12.476883,11.057425,11.273565,9.637966,11.057425,9.967228,8.658514,8.877032,10.475987,9.516107,7.623517,8.556228,10.028043,13.900930,14.869151
7002,10.508438,14.499993,11.911498,11.915678,11.904230,11.868648,11.727344,10.483848,6.086796,9.240352,10.483848,9.524026,4.698241,8.564203,9.971943,9.125213,4.144665,8.278483,9.576802,13.303345,14.234981
7003,10.346622,14.327056,11.723641,11.723641,11.714493,11.660524,11.519147,10.297408,5.697657,9.075669,10.297408,9.369051,4.329450,8.440694,9.802284,8.986165,3.806024,8.170045,9.421429,13.122201,14.047395
7004,9.934949,13.684422,11.080180,11.061414,11.046654,10.955429,10.764612,9.857141,2.862390,8.949670,9.857141,9.068340,2.488076,8.279539,9.436447,8.726907,2.238066,8.017368,9.105329,12.423809,13.253429
7005,9.806118,13.560528,10.921034,10.865704,10.856779,10.732733,10.570917,9.679058,2.706502,8.787199,9.679058,8.929284,2.275322,8.179509,9.279178,8.605030,2.045822,7.930881,8.964576,12.330743,13.172285
7006,9.571874,13.112802,10.315818,9.972023,9.965276,9.796601,9.659550,9.357649,0.938566,9.055748,9.357649,8.790699,1.762563,8.223750,9.055276,8.500017,1.726218,7.944759,8.796155,11.899031,12.674750
7007,9.397057,12.768396,9.987371,9.523544,9.517107,9.310969,9.235136,9.141130,0.294498,9.047124,9.141130,8.680402,1.443348,8.219674,8.895408,8.415543,1.503302,7.935677,8.671471,11.573815,12.299401
7008,9.255877,12.468238,9.769592,9.271381,9.264591,9.014469,8.990455,8.991372,-0.002807,8.992289,8.991372,8.592436,1.221037,8.193499,8.778606,8.345603,1.325304,7.912601,8.576538,11.293895,11.973234
7009,9.101751,12.098968,9.493351,8.907912,8.901523,8.630682,8.617272,8.820131,-0.639549,9.022989,8.820131,8.509870,0.978155,8.199609,8.654658,8.284149,1.168100,7.913639,8.481754,10.961744,11.581741
7010,8.966719,11.754107,9.304633,8.720058,8.713303,8.418026,8.411861,8.699037,-0.879865,8.986213,8.699037,8.438969,0.796809,8.178902,8.560334,8.227889,1.018561,7.895445,8.405193,10.651295,11.212820
7011,8.825942,11.394149,9.077725,8.424475,8.418016,8.113458,8.107401,8.557380,-1.400868,9.007360,8.557380,8.369038,0.586343,8.180696,8.456931,8.175404,0.876446,7.893876,8.325552,10.327114,10.827505
7012,9.007230,12.132969,9.435008,8.877133,8.871126,8.594779,8.582546,8.633474,-0.176049,8.684402,8.633474,8.368814,0.914879,8.104154,8.492322,8.172096,1.106959,7.851871,8.342883,11.000269,11.664615
7013,9.041420,12.275918,9.497943,8.940752,8.933675,8.689839,8.630455,8.638819,-0.031217,8.647182,8.638819,8.363218,1.028700,8.087618,8.491832,8.168108,1.208326,7.844383,8.340761,11.143399,11.844059
7014,9.473421,13.334457,10.418009,10.185636,10.180472,10.007005,9.853656,9.095871,3.703721,8.338086,9.095871,8.553446,2.651137,8.011020,8.806577,8.310078,2.426671,7.813579,8.574878,12.169052,13.067596
7015,9.680969,13.549774,10.754768,10.606134,10.597674,10.460788,10.326902,9.429675,5.350597,8.532447,9.429675,8.766159,3.956864,8.102643,9.075799,8.484185,3.528081,7.892571,8.799713,12.324738,13.205994
7016,9.868096,13.716504,11.008054,11.107897,11.094150,10.965859,10.841921,9.743270,6.816207,8.644618,9.743270,8.956073,4.883891,8.168877,9.323432,8.635863,4.265785,7.948294,9.002566,12.464685,13.330214
7017,9.999696,13.826665,11.173062,11.277795,11.263541,11.154203,11.049919,9.930916,7.241392,8.811913,9.930916,9.097889,5.390759,8.264862,9.486635,8.756146,4.727201,8.025658,9.145740,12.561566,13.415522
7018,10.111763,13.894663,11.306688,11.397202,11.383408,11.305245,11.216034,10.091004,7.719368,8.965975,10.091004,9.230363,5.905274,8.369721,9.631995,8.872936,5.208269,8.113877,9.277768,12.613747,13.447742
7019,10.301973,14.099964,11.509005,11.665038,11.649924,11.599412,11.532703,10.329609,8.914015,9.126514,10.329609,9.410143,6.812541,8.490678,9.839227,9.029184,6.001805,8.219141,9.461207,12.824270,13.665036
7020,10.537146,14.421477,11.781855,12.007702,11.990437,11.957500,11.901801,10.592912,10.144477,9.284023,10.592912,9.600497,7.691663,8.608081,10.063624,9.192407,6.752319,8.321190,9.657056,13.177415,14.057505
7021,10.635145,14.470881,11.868485,12.080918,12.064962,12.037294,11.989330,10.719080,10.176118,9.448830,10.719080,9.723791,7.973375,8.728502,10.188259,9.306711,7.062183,8.425163,9.776870,13.209969,14.068243
7022,10.800647,14.676612,12.068453,12.291549,12.281306,12.261957,12.221283,10.901721,10.933248,9.582159,10.901721,9.869037,8.556311,8.836354,10.350956,9.436041,7.580543,8.521125,9.923996,13.430602,14.307254
7023,10.922176,14.827210,12.218440,12.426384,12.416619,12.400447,12.354664,11.026681,11.165143,9.698698,11.026681,9.977394,8.821972,8.928108,10.467061,9.534758,7.838426,8.602455,10.031987,13.592745,14.482935
7024,11.042782,15.005479,12.363649,12.587343,12.574778,12.564246,12.510846,11.145480,11.476795,9.780113,11.145480,10.069746,9.042242,8.994012,10.571755,9.616562,8.029020,8.661369,10.125998,13.793132,14.709916
7025,11.193290,15.276893,12.610634,12.799489,12.791375,12.780909,12.709777,11.277633,11.932584,9.845488,11.277633,10.160837,9.305106,9.044042,10.682008,9.693701,8.234544,8.705394,10.220798,14.110765,15.083257
7026,10.662391,14.664993,12.080653,12.087090,12.076171,12.048948,11.912962,10.655506,6.415184,9.398049,10.655506,9.672815,5.013405,8.690125,10.131404,9.261074,4.440178,8.390743,9.725250,13.473815,14.410957
7027,10.490073,14.484711,11.898491,11.898491,11.889669,11.856559,11.720140,10.462813,6.095605,9.205485,10.462813,9.504773,4.644637,8.546734,9.951858,9.108471,4.088798,8.265083,9.558277,13.285458,14.217253
7028,10.069304,13.869823,11.282289,11.279446,11.264940,11.206232,11.018620,10.013650,3.235049,9.008680,10.013650,9.181288,2.679415,8.348926,9.569724,8.826172,2.393532,8.082620,9.222733,12.609016,13.455587
7029,9.931254,13.754189,11.140406,11.120989,11.111794,11.022812,10.859301,9.832954,3.093484,8.806606,9.832954,9.028090,2.425917,8.223226,9.403693,8.689227,2.153450,7.974762,9.070276,12.514191,13.375170
7030,9.710312,13.381611,10.615143,10.374571,10.367366,10.238770,10.090873,9.542563,1.586619,8.994253,9.542563,8.882318,1.910520,8.222074,9.190433,8.571601,1.790686,7.952769,8.901644,12.136315,12.944983
7031,9.545718,13.076045,10.309710,9.973484,9.966330,9.791253,9.707612,9.345833,1.032363,8.984055,9.345833,8.772815,1.635153,8.199796,9.040223,8.483350,1.589082,7.926476,8.780349,11.841824,12.607193
7032,9.396799,12.778103,10.007176,9.551925,9.544839,9.323120,9.297819,9.161289,0.398003,9.024760,9.161289,8.681308,1.399213,8.201327,8.905299,8.412837,1.435597,7.920375,8.675484,11.560746,12.282062
7033,9.252662,12.479925,9.722750,9.162531,9.155766,8.909043,8.894952,8.979812,-0.255394,9.064673,8.979812,8.596279,1.154269,8.212745,8.775261,8.349752,1.280598,7.924243,8.576690,11.280578,11.956550
7034,9.104207,12.110613,9.485707,8.894803,8.887954,8.610020,8.603710,8.830084,-0.679060,9.056458,8.830084,8.518553,0.934509,8.207022,8.663934,8.290441,1.120377,7.916948,8.489637,10.947914,11.562484
7035,8.939992,11.685186,9.203182,8.517531,8.511033,8.219051,8.213021,8.654270,-1.382169,9.095519,8.654270,8.439032,0.674210,8.223795,8.539477,8.233449,0.958601,7.927422,8.396664,10.569977,11.113305
7036,8.832620,11.427142,9.064763,8.386698,8.380300,8.072295,8.058948,8.542496,-1.530054,9.026043,8.542496,8.374646,0.531113,8.206797,8.452976,8.184581,0.849263,7.916185,8.327725,10.347305,10.852201
7037,8.687256,11.058220,8.837466,8.088113,8.080215,7.783015,7.717720,8.377893,-2.234357,9.038066,8.377893,8.299497,0.265332,8.221101,8.336082,8.132357,0.689509,7.928631,8.241010,10.025995,10.472241
7038,8.719690,11.217038,8.986791,8.549335,8.541571,8.225726,7.993967,8.406089,-1.322612,8.818211,8.406089,8.275557,0.418911,8.145026,8.336472,8.106511,0.738007,7.876550,8.229157,10.191287,10.681820
7039,9.007650,12.235355,9.539456,9.220934,9.211951,8.933421,8.717612,8.597876,0.440353,8.478140,8.597876,8.322500,1.012749,8.047125,8.451009,8.135919,1.158807,7.820829,8.303967,11.118699,11.822382
7040,9.107322,12.453796,9.864487,9.757072,9.745744,9.493968,9.287654,8.802789,1.797126,8.317923,8.802789,8.386857,1.541628,7.970925,8.580958,8.174943,1.504872,7.768928,8.391485,11.254835,11.970673
7041,9.320074,12.881040,10.318072,10.289531,10.276639,10.109820,9.953102,9.099089,3.665799,8.245075,9.099089,8.518420,2.492483,7.937751,8.789399,8.270618,2.226834,7.751837,8.547301,11.638393,12.411167
7042,9.449216,13.033245,10.512872,10.547732,10.536788,10.420769,10.289780,9.312329,4.556931,8.334878,9.312329,8.638509,3.141385,7.964690,8.952959,8.362915,2.750815,7.772872,8.677605,11.764050,12.535662
7043,9.575146,13.210614,10.666195,10.791167,10.778717,10.694706,10.591436,9.491853,5.249940,8.392270,9.491853,8.740019,3.589615,7.988186,9.090875,8.440771,3.103912,7.790666,8.787493,11.938104,12.725757
7044,9.629883,13.302753,10.795798,10.846590,10.834993,10.763457,10.670436,9.560238,5.132270,8.450040,9.560238,8.783245,3.591914,8.006253,9.145842,8.473480,3.108223,7.801118,8.832073,12.023315,12.821125
7045,9.712249,13.427853,10.909178,10.991437,10.980612,10.935975,10.854995,9.669347,5.606888,8.483700,9.669347,8.847016,3.888776,8.024686,9.230771,8.523046,3.346807,7.815322,8.900499,12.147496,12.959245
7046,9.703303,13.416131,10.938794,10.938144,10.928639,10.870247,10.795400,9.658127,5.096165,8.520854,9.658127,8.844835,3.644393,8.031543,9.224372,8.520392,3.154560,7.816412,8.895848,12.125669,12.933124
7047,9.506183,13.051850,10.586865,10.577506,10.567136,10.483968,10.379982,9.459042,3.383730,8.538102,9.459042,8.731349,2.673698,8.003656,9.070939,8.427004,2.365954,7.783069,8.770436,11.713423,12.449170
7048,9.478580,13.030756,10.547396,10.527545,10.516867,10.435512,10.317128,9.412482,3.401091,8.507837,9.412482,8.701878,2.671576,7.991274,9.033494,8.402815,2.371089,7.772137,8.739177,11.696788,12.436190
7049,9.507645,13.165312,10.607952,10.565875,10.559113,10.487561,10.328683,9.394821,3.451563,8.460959,9.394821,8.681462,2.636580,7.968103,9.014363,8.383894,2.330218,7.753425,8.720144,11.870149,12.657650
7050,9.510006,13.321171,10.469420,10.212524,10.205466,10.128503,9.935208,9.252990,2.430015,8.570772,9.252990,8.620839,2.251681,7.988688,8.915843,8.338355,2.056972,7.760868,8.646349,12.100977,12.964635
7051,9.441866,13.208931,10.281433,9.921522,9.914888,9.822972,9.645675,9.137664,1.879465,8.629654,9.137664,8.576572,2.075848,8.015481,8.838415,8.308670,1.959877,7.778925,8.591201,11.993863,12.844528
7052,9.086102,12.345855,9.543147,8.998319,8.989615,8.842460,8.634901,8.793970,-0.458119,8.953040,8.793970,8.427181,1.056349,8.060392,8.598349,8.193450,1.166106,7.788550,8.409396,11.116219,11.792925
7053,8.942240,12.017873,9.305396,8.676695,8.666871,8.508442,8.343635,8.625246,-0.832712,8.906856,8.625246,8.345090,0.828410,8.064935,8.475829,8.133105,1.013425,7.790380,8.315891,10.821288,11.447637
7054,8.766519,11.518754,9.039248,8.390762,8.383583,8.181934,8.032445,8.480326,-1.270635,8.928208,8.480326,8.272634,0.589219,8.064943,8.369557,8.077838,0.827604,7.786119,8.233422,10.365809,10.898906
7055,8.610908,11.083419,8.790167,8.040389,8.033379,7.793796,7.712996,8.332048,-1.812380,8.951101,8.332048,8.205882,0.369374,8.079715,8.264759,8.030239,0.686597,7.795719,8.155317,9.977681,10.433272
7056,8.424520,10.442610,8.546912,7.787621,7.781298,7.496020,7.470482,8.214651,-2.131312,8.958821,8.214651,8.147484,0.192368,8.080317,8.178829,7.986500,0.550833,7.794171,8.089075,9.430853,9.766297
7057,8.239519,9.836727,8.299085,7.463458,7.457402,7.163779,7.149856,8.065756,-2.766725,8.981656,8.065756,8.083176,-0.052624,8.100597,8.075047,7.942476,0.400465,7.809906,8.013180,8.918534,9.144873
7058,8.083895,9.306679,8.116648,7.294343,7.288367,6.971553,6.965364,7.958073,-3.010028,8.950782,7.958073,8.028121,-0.212395,8.098169,7.995432,7.902514,0.281740,7.809596,7.952070,8.479369,8.611194
7059,7.927870,8.817606,7.935651,7.048139,7.042590,6.728345,6.722513,7.824363,-3.540664,8.926212,7.824363,7.965187,-0.452521,8.106011,7.899469,7.859383,0.128812,7.819296,7.880762,8.069195,8.116303
7060,7.872797,8.675446,7.879138,7.042872,7.037019,6.721410,6.708127,7.773841,-3.367320,8.839555,7.773841,7.926779,-0.483236,8.079717,7.855408,7.829124,0.083048,7.802841,7.843142,7.961760,7.991414
7061,7.760333,8.346471,7.756445,6.883678,6.876386,6.587658,6.521027,7.671223,-3.796232,8.821419,7.671223,7.875213,-0.673272,8.079204,7.780018,7.792658,-0.041720,7.805299,7.785917,7.683580,7.657996
7062,7.833803,8.709410,7.855034,7.121073,7.116121,6.869634,6.672904,7.635599,-3.619243,8.598295,7.635599,7.835530,-0.751636,8.035460,7.742229,7.765352,-0.086933,7.788476,7.753020,8.076153,8.156936
7063,7.968588,9.380483,8.028580,7.280500,7.275973,7.046007,6.847166,7.651817,-3.184449,8.456468,7.651817,7.820073,-0.665882,7.988330,7.741554,7.752246,-0.042315,7.762938,7.746544,8.634721,8.856765
7064,8.158636,10.205515,8.330292,7.764339,7.759346,7.521903,7.316854,7.807038,-1.812032,8.297222,7.807038,7.860879,-0.199032,7.914721,7.835753,7.773113,0.231558,7.710473,7.806521,9.214979,9.567093
